Copper Resistance (Ohms),Graphene Resistance (Ohms),Final Resistance (Ohms)
60234.0,1674573.7070203435,54367.26858815996
596490.0,1674565.1440353843,288351.9713954332
546790.0,1674556.5853952377,276214.5018119886
504730.0,1674548.031096965,265056.15058155585
468670.0,1674539.4811376296,254761.82850825312
437430.0,1674530.935514297,245240.70338883318
410090.0,1674522.3942240363,236404.1196241069
385970.0,1674513.8572639187,228183.40264669392
364520.0,1674505.3246310172,220511.6604377331
345340.0,1674496.7963224077,213343.34634139514
328070.0,1674488.2723351691,206623.4341900325
312450.0,1674479.7526663833,200315.96553584412
298250.0,1674471.237313131,194382.26621967403
285280.0,1674462.7262725004,188787.97449454834
273390.0,1674454.2195415795,183506.21127401522
262460.0,1674445.717117458,178515.895686242
252360.0,1674437.2189972296,173784.8999319064
243020.0,1674428.7251779905,169303.7560484586
234340.0,1674420.2356568386,165044.58540696645
226260.0,1674411.7504308731,160995.1261231138
218710.0,1674403.2694971994,157135.16896102502
211660.0,1674394.7928529212,153462.48818167488
205050.0,1674386.3204951463,149957.400519979
198830.0,1674377.852420986,146603.22397973985
192980.0,1674369.3886275531,143397.8867918139
187470.0,1674360.9291119627,140332.8518335315
182260.0,1674352.4738713312,137392.74243102485
177340.0,1674344.0229027795,134578.05055710097
172670.0,1674335.5762034308,131871.32862680574
168240.0,1674327.133770409,129271.54838460378
164040.0,1674318.6956008414,126777.29556071697
160040.0,1674310.261691858,124374.69852040635
156220.0,1674301.8320405916,122055.10536429693
152590.0,1674293.4066441755,119827.78285283539
149120.0,1674284.9854997485,117677.26398340553
145810.0,1674276.5686044479,115606.15006731212
142640.0,1674268.155955416,113604.29802104997
139610.0,1674259.747549798,111673.85613973351
136700.0,1674251.3433847397,109804.02098095223
133910.0,1674242.9434573906,107996.52917681719
131230.0,1674234.5477649015,106246.52622875408
128660.0,1674226.1563044263,104555.52548028502
126180.0,1674217.7690731212,102911.70311684321
123800.0,1674209.3860681448,101322.92284482688
121510.0,1674201.0072866587,99783.72020061106
119300.0,1674192.6327258248,98288.42340532178
117170.0,1674184.2623828095,96837.99459087537
115110.0,1674175.8962547819,95426.50396578739
113130.0,1674167.534338911,94061.66445695535
111210.0,1674159.1766323703,92730.47399606358
109360.0,1674150.8231323347,91440.57313598321
107560.0,1674142.473835982,90178.65476036762
105830.0,1674134.1287404923,88959.36351034837
104150.0,1674125.7878430474,87769.21669480701
102520.0,1674117.4511408329,86608.70667532303
100950.0,1674109.118631034,85485.48825978233
99416.0,1674100.7903108425,84382.8459687969
97932.0,1674092.4661774484,83311.23750938557
96492.0,1674084.1462280464,82266.75803547095
95093.0,1674075.830459832,81247.60787128922
93735.0,1674067.5188700056,80254.14225734973
92415.0,1674059.2114557675,79284.50167760615
91131.0,1674050.9082143211,78337.52370119093
89883.0,1674042.6091428727,77413.50074765309
88668.0,1674034.3142386295,76510.486151488
87486.0,1674026.0234988036,75628.73688325414
86335.0,1674017.7369206059,74767.0053520827
85214.0,1674009.454501253,73924.77088186868
84121.0,1674001.1762379622,73100.74319453
83056.0,1673992.9021279523,72295.12326571252
82018.0,1673984.6321684464,71507.34847773962
81005.0,1673976.3663566688,70736.08047303672
80018.0,1673968.104689846,69982.25332553167
79054.0,1673959.8471652071,69243.73867322481
78112.0,1673951.5937799844,68519.91666221438
77193.0,1673943.3445314106,67811.6994876746
76296.0,1673935.099416722,67118.45803440527
75419.0,1673926.8584331567,66438.77600363862
74562.0,1673918.6215779562,65772.77418217342
73724.0,1673910.388848362,65119.7912205026
72905.0,1673902.1602416208,64479.93791667602
72104.0,1673893.9357549795,63852.539059702875
71320.0,1673885.7153856887,63236.90980060707
70553.0,1673877.4991309992,62633.14406834216
69803.0,1673869.2869881664,62041.33433009157
69068.0,1673861.0789544468,61459.98790508908
68348.0,1673852.8750270987,60889.18334099743
67644.0,1673844.675203385,60329.793472730365
66953.0,1673836.4794805683,59779.50821202911
66277.0,1673828.287855914,59239.989972357456
65614.0,1673820.100326691,58709.71141375856
64965.0,1673811.916890169,58189.53748067111
64328.0,1673803.737543622,57677.926988306084
63703.0,1673795.5622843239,57174.9358442194
63091.0,1673787.3911095522,56681.42632220406
62490.0,1673779.2240165859,56195.84006223575
61900.0,1673771.0610027076,55718.225923988575
61322.0,1673762.9020652007,55249.44385929564
60754.0,1673754.7472013514,54787.919378854225
60197.0,1673746.5964084496,54334.5095624144
59649.0,1673738.4496837838,53887.62825455782
590760.0,1673730.3070246489,286932.6635971693
541530.0,1673722.1684283395,274798.35733707657
499870.0,1673714.0338921535,263647.6531189642
464170.0,1673705.9034133907,253369.0038990882
433220.0,1673697.7769893527,243858.7635025544
406150.0,1673689.6546173436,235040.18975624943
382260.0,1673681.5362946708,226835.74862875172
361020.0,1673673.422018642,219183.17309575685
342020.0,1673665.3117865687,212031.5750043597
324920.0,1673657.2055957653,205331.96132889733
309450.0,1673649.1034435453,199043.38720762442
295380.0,1673641.0053272273,193125.92722765374
282540.0,1673632.9112441312,187552.87921891836
270760.0,1673624.8211915786,182288.01550359494
259930.0,1673616.7351668947,177313.93320820006
249940.0,1673608.6531674068,172607.41149773228
240680.0,1673600.5751904417,168139.65776348344
232080.0,1673592.5012333312,163896.5401496067
224080.0,1673584.4312934089,159865.6721114697
216610.0,1673576.36536801,156026.67785794125
209620.0,1673568.3034544725,152366.69356599724
203070.0,1673560.2455501356,148876.07709376115
196920.0,1673552.1916523415,145543.48945128964
191130.0,1673544.1417584352,142355.97112960595
185670.0,1673536.0958657623,139304.65167042037
180510.0,1673528.0539716715,136379.51767484008
175630.0,1673520.0160735147,133575.25110137093
171010.0,1673511.9821686435,130885.79428363644
166620.0,1673503.9522544143,128298.45099592852
162460.0,1673495.9263281836,125817.56540425518
158500.0,1673487.9043873115,123429.18836530748
154720.0,1673479.8864291604,121124.61489518531
151120.0,1673471.8724510923,118906.93977298599
147690.0,1673463.8624504763,116772.93816559188
144410.0,1673455.8564246783,114712.76530826616
141270.0,1673447.8543710704,112722.4188929766
138260.0,1673439.8562870242,110797.62211515068
135380.0,1673431.8621699146,108940.31104276043
132620.0,1673423.8720171188,107145.85137515911
129970.0,1673415.8858260163,105409.36076791257
127420.0,1673407.903593989,103725.72082443714
124970.0,1673399.9253184195,102096.26291516087
122610.0,1673391.9509966937,100515.56961334919
120340.0,1673383.9806261992,98984.77890638645
118150.0,1673376.014204327,97498.19496019137
116040.0,1673368.051728468,96056.7778555705
114010.0,1673360.0931960177,94661.46770759315
112040.0,1673352.138604371,93299.31478395364
110140.0,1673344.1879509287,91977.95327871625
108310.0,1673336.2412330892,90698.14849902932
106530.0,1673328.2984482576,89446.54869820346
104810.0,1673320.3595938373,88230.75093034626
103150.0,1673312.4246672357,87051.36553785205
101540.0,1673304.493665863,85901.832365667
99975.0,1673296.5665871303,84779.0370211127
98460.0,1673288.6434284511,83687.01375008872
96990.0,1673280.7241872407,82622.59773689164
95564.0,1673272.8088609176,81585.4662201396
94179.0,1673264.8974469015,80573.81219558312
92834.0,1673256.9899426145,79587.25447392449
91526.0,1673249.0863454808,78623.91736434322
90255.0,1673241.1866529267,77684.10632549184
89019.0,1673233.2908623808,76766.63384893618
87816.0,1673225.398971274,75870.28443418034
86645.0,1673217.510977038,74994.56479268307
85505.0,1673209.6268771095,74138.9663341008
84394.0,1673201.7466689227,73302.21117809595
83312.0,1673193.8703499194,72484.51073209566
82258.0,1673185.9979175383,71685.31321797475
81229.0,1673178.129369225,70902.5294415243
80227.0,1673170.2647024223,70137.85935301127
79248.0,1673162.40391458,69388.41897949377
78293.0,1673154.547003146,68655.12881273325
77361.0,1673146.693965573,67937.37353655248
76451.0,1673138.844799314,67234.52622066055
75562.0,1673130.9995018255,66545.94869795797
74694.0,1673123.1580705647,65871.76965933303
73845.0,1673115.3205029916,65210.556008954234
73015.0,1673107.486796569,64562.41978429166
72204.0,1673099.6569487609,63927.47125526353
71410.0,1673091.8309570334,63304.24715537651
70634.0,1673084.008818854,62693.6302582751
69875.0,1673076.1905316943,62094.93009370575
69131.0,1673068.376093026,61506.655429420134
68404.0,1673060.5655003244,60930.47251211869
67691.0,1673052.758751066,60364.08474451582
66993.0,1673044.9558427287,59808.36070815845
66310.0,1673037.156772794,59263.37621054159
65640.0,1673029.361538744,58727.604902111576
64984.0,1673021.570138065,58201.9121961219
64340.0,1673013.7825682429,57684.75778733882
63709.0,1673005.9988267664,57177.003597026836
63091.0,1672998.2189111267,56678.710145688565
62484.0,1672990.442818818,56188.319736839796
61889.0,1672982.6705473347,55706.69187325323
61305.0,1672974.9020941735,55233.06807647329
60732.0,1672967.1374568343,54767.49625982289
60170.0,1672959.3766328187,54310.023656753576
59618.0,1672951.6196196298,53859.88064933607
59076.0,1672943.8664147728,53417.108781267765
585130.0,1672936.117015755,285528.5864699231
536370.0,1672928.3714200868,273399.786666827
495110.0,1672920.6296252788,262259.0256657515
459750.0,1672912.8916288444,251992.35074767086
429100.0,1672905.1574282995,242497.9232439806
402280.0,1672897.4270211628,233692.54801754802
378620.0,1672889.7004049525,225505.8534678273
357580.0,1672881.9775771913,217870.1738357696
338760.0,1672874.2585354024,210736.47300921183
321820.0,1672866.5432771111,204054.31326507873
306500.0,1672858.8317998457,197785.594207523
292570.0,1672851.124101136,191889.560596495
279850.0,1672843.4201785135,186334.36442597187
268190.0,1672835.7200295115,181091.78005343847
257460.0,1672828.0236516676,176134.83139408828
247560.0,1672820.3310425186,171444.1500300487
238390.0,1672812.6421996031,166995.26986789153
229870.0,1672804.957120465,162768.89643552716
221950.0,1672797.2758026472,158757.3120606533
214550.0,1672789.5982436952,154934.75788244058
207630.0,1672781.9244411571,151293.26942318495
201140.0,1672774.2543925827,147817.70619059537
195040.0,1672766.5880955243,144496.3609165777
189310.0,1672758.9255475362,141327.06623612306
183900.0,1672751.266746173,138289.81670818635
178790.0,1672743.6116889927,135380.0133915336
173960.0,1672735.9603735553,132592.2862681875
169380.0,1672728.3127974237,129914.639943666
165040.0,1672720.6689581603,127345.99140882844
160910.0,1672713.0288533308,124872.82190704769
156990.0,1672705.392480504,122498.96625517315
153250.0,1672697.759837249,120209.7122954246
149690.0,1672690.1309211373,118008.1490120579
146280.0,1672682.5057297435,115878.46981227669
143030.0,1672674.8842606419,113829.4252070732
139920.0,1672667.2665114119,111850.77143468792
136950.0,1672659.6524796311,109944.64994892792
134090.0,1672652.0421628836,108093.65738860583
131360.0,1672644.43555875,106312.4668555996
128730.0,1672636.8326648176,104583.12280214796
126210.0,1672629.2334786735,102913.63086241444
123780.0,1672621.6379979071,101292.07050782866
121440.0,1672614.0462201105,99719.60071554566
119190.0,1672606.4581428755,98197.35764664224
117030.0,1672598.8737637987,96726.45273406997
114940.0,1672591.2930804773,95294.22378374732
112920.0,1672583.71609051,93901.48074146536
110970.0,1672576.1427914975,92549.01871683946
109090.0,1672568.5731810438,91237.61692329457
107270.0,1672561.0072567535,89961.00454509574
105520.0,1672553.445016234,88726.88481408994
103810.0,1672545.8864570935,87514.6667146077
102170.0,1672538.3315769439,86346.16881794558
100570.0,1672530.780373397,85200.56026314019
99022.0,1672523.2328440675,84086.87090735996
97522.0,1672515.6889865731,83002.69446074059
96067.0,1672508.1487985319,81946.28990693719
94654.0,1672500.6122775644,80915.86926377779
93282.0,1672493.0794212932,79911.0672316318
91949.0,1672485.5502273424,78930.76253327985
90654.0,1672478.0246933384,77974.54327472081
89395.0,1672470.5028169097,77041.23703681536
88171.0,1672462.9845956855,76130.38828954134
86979.0,1672455.4700272998,75240.02838670954
85819.0,1672447.9591093848,74370.40395452619
84690.0,1672440.4518395772,73521.0036006014
83590.0,1672432.9482155144,72690.54483878058
82519.0,1672425.4482348373,71879.23810958225
81474.0,1672417.9518951855,71085.00638146084
80456.0,1672410.459194205,70308.79423817083
79462.0,1672402.970129539,69548.4885510011
78493.0,1672395.4846988365,68805.0182720418
77548.0,1672388.002899746,68077.77751316578
76625.0,1672380.5247299187,67365.37549319204
75723.0,1672373.0501870075,66667.17615798161
74843.0,1672365.5792686683,65984.08705319892
73982.0,1672358.1119725571,65313.904487658176
73142.0,1672350.648296332,64658.3047887004
72320.0,1672343.188237656,64015.06128096033
71516.0,1672335.73179419,63384.27756821553
70730.0,1672328.278963597,62766.0556501188
69962.0,1672320.829743546,62160.49588262267
69209.0,1672313.384131704,61565.323017318995
68473.0,1672305.9421257407,60982.20362644993
67752.0,1672298.5037233292,60409.637789431355
67046.0,1672291.0689221427,59847.703266108314
66355.0,1672283.6377198563,59296.476639492226
65678.0,1672276.2101141484,58755.23299108831
65015.0,1672268.786102698,58224.04136767157
64365.0,1672261.365683187,57702.16607526196
63727.0,1672253.9488532979,57188.86375086649
63103.0,1672246.5356107159,56685.8044887842
62490.0,1672239.1259531283,56190.627621539534
61889.0,1672231.7198782233,55704.19302421761
61300.0,1672224.317383692,55226.55443688706
60721.0,1672216.9184672278,54756.138423984456
60154.0,1672209.5231265235,54294.617474553444
59597.0,1672202.131359276,53840.41071477926
59050.0,1672194.7431631836,53393.56004272754
58513.0,1672187.358535946,52954.106790759586
579610.0,1672179.9774752643,284142.30481431255
531310.0,1672172.599978844,272019.0186617268
490440.0,1672165.2260443885,260887.72635753098
455410.0,1672157.8556696067,250632.06056116577
425050.0,1672150.4888522066,241152.05354016114
398480.0,1672143.1255899007,232361.38709945625
375040.0,1672135.7658804,224190.36731823772
354210.0,1672128.4097214208,216576.5728709317
335570.0,1672121.057110679,209462.1314939636
318790.0,1672113.708045892,202798.71903190925
303610.0,1672106.362524782,196546.93011093425
289810.0,1672099.02054507,190669.08669027858
277210.0,1672091.6821044795,185132.61218658098
265660.0,1672084.3472007369,179908.60715353946
255030.0,1672077.0158315687,174969.46191109755
245220.0,1672069.6879947062,170295.2498922559
236140.0,1672062.3636878787,165865.8818835198
227710.0,1672055.0429088199,161661.8851105313
219850.0,1672047.7256552647,157659.9978806382
212520.0,1672040.4119249491,153854.3319041619
205670.0,1672033.1017156127,150231.79239050174
199240.0,1672025.7950249948,146771.68700167653
193200.0,1672018.4918508378,143467.4540978951
187520.0,1672011.1921908855,140311.27755309013
182160.0,1672003.8960428836,137288.45643028468
177100.0,1671996.60340458,134394.34255260724
172320.0,1671989.3142737234,131623.51305116588
167780.0,1671982.0286480652,128957.98464419319
163480.0,1671974.7465253584,126402.40823420607
159390.0,1671967.467903358,123943.18906919971
155510.0,1671960.19277982,121584.15804619975
151800.0,1671952.9211525023,119304.34809728294
148270.0,1671945.6530191659,117112.89473566232
144900.0,1671938.3883775724,115000.21731897224
141680.0,1671931.1272254852,112962.54823437793
138600.0,1671923.86956067,110995.83220738512
135650.0,1671916.6153808946,109095.73860988882
132830.0,1671909.3646839275,107264.1948694132
130120.0,1671902.1174675399,105489.93829747761
127510.0,1671894.8737295028,103767.88077056636
125010.0,1671887.6334675923,102106.04942892674
122610.0,1671880.396679585,100499.19624402707
120300.0,1671873.163363258,98941.85203617749
118070.0,1671865.933516391,97428.33795359494
115920.0,1671858.7071367658,95959.6287390548
