Ncht,Nchb,Nchl,Nchr,Lg
3.623762376237624494e+02,3.623762376237624494e+02,1.310891089108910812e+01,1.310891089108910812e+01,1.280585270797419900e-06
3.626462646264625960e+02,3.626462646264625960e+02,1.311371137113711249e+01,1.311371137113711249e+01,1.280099568970990028e-06
3.629162916291628562e+02,3.629162916291628562e+02,1.311851185118511864e+01,1.311851185118511864e+01,1.279614247786523993e-06
3.631863186318631165e+02,3.631863186318631165e+02,1.312331233123312479e+01,1.312331233123312479e+01,1.279129306770177377e-06
3.634563456345634904e+02,3.634563456345634904e+02,1.312811281128113094e+01,1.312811281128113094e+01,1.278644745448965076e-06
3.637263726372637507e+02,3.637263726372637507e+02,1.313291329132913354e+01,1.313291329132913354e+01,1.278160563350759820e-06
3.639963996399640109e+02,3.639963996399640109e+02,1.313771377137713436e+01,1.313771377137713436e+01,1.277676760004289629e-06
3.642664266426642712e+02,3.642664266426642712e+02,1.314251425142514051e+01,1.314251425142514051e+01,1.277193334939135063e-06
3.645364536453645314e+02,3.645364536453645314e+02,1.314731473147314667e+01,1.314731473147314667e+01,1.276710287685729218e-06
3.648064806480647917e+02,3.648064806480647917e+02,1.315211521152115104e+01,1.315211521152115104e+01,1.276227617775353074e-06
3.650765076507650519e+02,3.650765076507650519e+02,1.315691569156915719e+01,1.315691569156915719e+01,1.275745324740134640e-06
3.653465346534653122e+02,3.653465346534653122e+02,1.316171617161716156e+01,1.316171617161716156e+01,1.275263408113046632e-06
3.656165616561655725e+02,3.656165616561655725e+02,1.316651665166516771e+01,1.316651665166516771e+01,1.274781867427904773e-06
3.658865886588658327e+02,3.658865886588658327e+02,1.317131713171317031e+01,1.317131713171317031e+01,1.274300702219364408e-06
3.661566156615661498e+02,3.661566156615661498e+02,1.317611761176117469e+01,1.317611761176117469e+01,1.273819912022919023e-06
3.664266426642664101e+02,3.664266426642664101e+02,1.318091809180918084e+01,1.318091809180918084e+01,1.273339496374899393e-06
3.666966696669666703e+02,3.666966696669666703e+02,1.318571857185718521e+01,1.318571857185718521e+01,1.272859454812469565e-06
3.669666966696669306e+02,3.669666966696669306e+02,1.319051905190518781e+01,1.319051905190518781e+01,1.272379786873624733e-06
3.672367236723671908e+02,3.672367236723671908e+02,1.319531953195319396e+01,1.319531953195319396e+01,1.271900492097191034e-06
3.675067506750675079e+02,3.675067506750675079e+02,1.320012001200120011e+01,1.320012001200120011e+01,1.271421570022822154e-06
3.677767776777677682e+02,3.677767776777677682e+02,1.320492049204920626e+01,1.320492049204920626e+01,1.270943020190997427e-06
3.680468046804680284e+02,3.680468046804680284e+02,1.320972097209720886e+01,1.320972097209720886e+01,1.270464842143019710e-06
3.683168316831682887e+02,3.683168316831682887e+02,1.321452145214521146e+01,1.321452145214521146e+01,1.269987035421013276e-06
3.685868586858685489e+02,3.685868586858685489e+02,1.321932193219321761e+01,1.321932193219321761e+01,1.269509599567921263e-06
3.688568856885689229e+02,3.688568856885689229e+02,1.322412241224122376e+01,1.322412241224122376e+01,1.269032534127505679e-06
3.691269126912691831e+02,3.691269126912691831e+02,1.322892289228922813e+01,1.322892289228922813e+01,1.268555838644342954e-06
3.693969396939694434e+02,3.693969396939694434e+02,1.323372337233723428e+01,1.323372337233723428e+01,1.268079512663822460e-06
3.696669666966697037e+02,3.696669666966697037e+02,1.323852385238523865e+01,1.323852385238523865e+01,1.267603555732146719e-06
3.699369936993699639e+02,3.699369936993699639e+02,1.324332433243324125e+01,1.324332433243324125e+01,1.267127967396324627e-06
3.702070207020702242e+02,3.702070207020702242e+02,1.324812481248124740e+01,1.324812481248124740e+01,1.266652747204174634e-06
3.704770477047704844e+02,3.704770477047704844e+02,1.325292529252925178e+01,1.325292529252925178e+01,1.266177894704320082e-06
3.707470747074707447e+02,3.707470747074707447e+02,1.325772577257725793e+01,1.325772577257725793e+01,1.265703409446186876e-06
3.710171017101710049e+02,3.710171017101710049e+02,1.326252625262526230e+01,1.326252625262526230e+01,1.265229290980002217e-06
3.712871287128712652e+02,3.712871287128712652e+02,1.326732673267326845e+01,1.326732673267326845e+01,1.264755538856792902e-06
3.715571557155715823e+02,3.715571557155715823e+02,1.327212721272127105e+01,1.327212721272127105e+01,1.264282152628383423e-06
3.718271827182718425e+02,3.718271827182718425e+02,1.327692769276927542e+01,1.327692769276927542e+01,1.263809131847392999e-06
3.720972097209721028e+02,3.720972097209721028e+02,1.328172817281727980e+01,1.328172817281727980e+01,1.263336476067233462e-06
3.723672367236723630e+02,3.723672367236723630e+02,1.328652865286528595e+01,1.328652865286528595e+01,1.262864184842109255e-06
3.726372637263726233e+02,3.726372637263726233e+02,1.329132913291329210e+01,1.329132913291329210e+01,1.262392257727013406e-06
3.729072907290729404e+02,3.729072907290729404e+02,1.329612961296129825e+01,1.329612961296129825e+01,1.261920694277727535e-06
3.731773177317732006e+02,3.731773177317732006e+02,1.330093009300930085e+01,1.330093009300930085e+01,1.261449494050817610e-06
3.734473447344734609e+02,3.734473447344734609e+02,1.330573057305730522e+01,1.330573057305730522e+01,1.260978656603633319e-06
3.737173717371737212e+02,3.737173717371737212e+02,1.331053105310531137e+01,1.331053105310531137e+01,1.260508181494306162e-06
3.739873987398739814e+02,3.739873987398739814e+02,1.331533153315331575e+01,1.331533153315331575e+01,1.260038068281747119e-06
3.742574257425742985e+02,3.742574257425742985e+02,1.332013201320131834e+01,1.332013201320131834e+01,1.259568316525645805e-06
3.745274527452745588e+02,3.745274527452745588e+02,1.332493249324932449e+01,1.332493249324932449e+01,1.259098925786466237e-06
3.747974797479748190e+02,3.747974797479748190e+02,1.332973297329732887e+01,1.332973297329732887e+01,1.258629895625448524e-06
3.750675067506750793e+02,3.750675067506750793e+02,1.333453345334533502e+01,1.333453345334533502e+01,1.258161225604602094e-06
3.753375337533753395e+02,3.753375337533753395e+02,1.333933393339333939e+01,1.333933393339333939e+01,1.257692915286709079e-06
3.756075607560755998e+02,3.756075607560755998e+02,1.334413441344134554e+01,1.334413441344134554e+01,1.257224964235318179e-06
3.758775877587758600e+02,3.758775877587758600e+02,1.334893489348935169e+01,1.334893489348935169e+01,1.256757372014745925e-06
3.761476147614761203e+02,3.761476147614761203e+02,1.335373537353735252e+01,1.335373537353735252e+01,1.256290138190072876e-06
3.764176417641763805e+02,3.764176417641763805e+02,1.335853585358535689e+01,1.335853585358535689e+01,1.255823262327140647e-06
3.766876687668766408e+02,3.766876687668766408e+02,1.336333633363336304e+01,1.336333633363336304e+01,1.255356743992553820e-06
3.769576957695769011e+02,3.769576957695769011e+02,1.336813681368136919e+01,1.336813681368136919e+01,1.254890582753675281e-06
3.772277227722771613e+02,3.772277227722771613e+02,1.337293729372937534e+01,1.337293729372937534e+01,1.254424778178624320e-06
3.774977497749774216e+02,3.774977497749774216e+02,1.337773777377737794e+01,1.337773777377737794e+01,1.253959329836276834e-06
3.777677767776776818e+02,3.777677767776776818e+02,1.338253825382538231e+01,1.338253825382538231e+01,1.253494237296260679e-06
3.780378037803779421e+02,3.780378037803779421e+02,1.338733873387338491e+01,1.338733873387338491e+01,1.253029500128956508e-06
3.783078307830782023e+02,3.783078307830782023e+02,1.339213921392139284e+01,1.339213921392139284e+01,1.252565117905493117e-06
3.785778577857785763e+02,3.785778577857785763e+02,1.339693969396939544e+01,1.339693969396939544e+01,1.252101090197749561e-06
3.788478847884788365e+02,3.788478847884788365e+02,1.340174017401740159e+01,1.340174017401740159e+01,1.251637416578348591e-06
3.791179117911790968e+02,3.791179117911790968e+02,1.340654065406540596e+01,1.340654065406540596e+01,1.251174096620658980e-06
3.793879387938793570e+02,3.793879387938793570e+02,1.341134113411341211e+01,1.341134113411341211e+01,1.250711129898791293e-06
3.796579657965796173e+02,3.796579657965796173e+02,1.341614161416141471e+01,1.341614161416141471e+01,1.250248515987597246e-06
3.799279927992799344e+02,3.799279927992799344e+02,1.342094209420941908e+01,1.342094209420941908e+01,1.249786254462666959e-06
3.801980198019801946e+02,3.801980198019801946e+02,1.342574257425742523e+01,1.342574257425742523e+01,1.249324344900327679e-06
3.804680468046804549e+02,3.804680468046804549e+02,1.343054305430542961e+01,1.343054305430542961e+01,1.248862786877642093e-06
3.807380738073807152e+02,3.807380738073807152e+02,1.343534353435343220e+01,1.343534353435343220e+01,1.248401579972408110e-06
3.810081008100809754e+02,3.810081008100809754e+02,1.344014401440143835e+01,1.344014401440143835e+01,1.247940723763152087e-06
3.812781278127812925e+02,3.812781278127812925e+02,1.344494449444944451e+01,1.344494449444944451e+01,1.247480217829133067e-06
3.815481548154815528e+02,3.815481548154815528e+02,1.344974497449745066e+01,1.344974497449745066e+01,1.247020061750338116e-06
3.818181818181818130e+02,3.818181818181818130e+02,1.345454545454545503e+01,1.345454545454545503e+01,1.246560255107479996e-06
3.820882088208820733e+02,3.820882088208820733e+02,1.345934593459345940e+01,1.345934593459345940e+01,1.246100797481996317e-06
3.823582358235823335e+02,3.823582358235823335e+02,1.346414641464146200e+01,1.346414641464146200e+01,1.245641688456048479e-06
3.826282628262825938e+02,3.826282628262825938e+02,1.346894689468946815e+01,1.346894689468946815e+01,1.245182927612519131e-06
3.828982898289828540e+02,3.828982898289828540e+02,1.347374737473747253e+01,1.347374737473747253e+01,1.244724514535009840e-06
3.831683168316831143e+02,3.831683168316831143e+02,1.347854785478547868e+01,1.347854785478547868e+01,1.244266448807840458e-06
3.834383438343833745e+02,3.834383438343833745e+02,1.348334833483348305e+01,1.348334833483348305e+01,1.243808730016046792e-06
3.837083708370836348e+02,3.837083708370836348e+02,1.348814881488148920e+01,1.348814881488148920e+01,1.243351357745379754e-06
3.839783978397840087e+02,3.839783978397840087e+02,1.349294929492949180e+01,1.349294929492949180e+01,1.242894331582302615e-06
3.842484248424842690e+02,3.842484248424842690e+02,1.349774977497749617e+01,1.349774977497749617e+01,1.242437651113989302e-06
3.845184518451845292e+02,3.845184518451845292e+02,1.350255025502550232e+01,1.350255025502550232e+01,1.241981315928323560e-06
3.847884788478847895e+02,3.847884788478847895e+02,1.350735073507350670e+01,1.350735073507350670e+01,1.241525325613896826e-06
3.850585058505850498e+02,3.850585058505850498e+02,1.351215121512150930e+01,1.351215121512150930e+01,1.241069679760006117e-06
3.853285328532853100e+02,3.853285328532853100e+02,1.351695169516951545e+01,1.351695169516951545e+01,1.240614377956653184e-06
3.855985598559855703e+02,3.855985598559855703e+02,1.352175217521752160e+01,1.352175217521752160e+01,1.240159419794541540e-06
3.858685868586858305e+02,3.858685868586858305e+02,1.352655265526552775e+01,1.352655265526552775e+01,1.239704804865077528e-06
3.861386138613860908e+02,3.861386138613860908e+02,1.353135313531353034e+01,1.353135313531353034e+01,1.239250532760365231e-06
3.864086408640863510e+02,3.864086408640863510e+02,1.353615361536153650e+01,1.353615361536153650e+01,1.238796603073205843e-06
3.866786678667866113e+02,3.866786678667866113e+02,1.354095409540954265e+01,1.354095409540954265e+01,1.238343015397098298e-06
3.869486948694869284e+02,3.869486948694869284e+02,1.354575457545754524e+01,1.354575457545754524e+01,1.237889769326235466e-06
3.872187218721871886e+02,3.872187218721871886e+02,1.355055505550554962e+01,1.355055505550554962e+01,1.237436864455501392e-06
3.874887488748874489e+02,3.874887488748874489e+02,1.355535553555355577e+01,1.355535553555355577e+01,1.236984300380472996e-06
3.877587758775877091e+02,3.877587758775877091e+02,1.356015601560156014e+01,1.356015601560156014e+01,1.236532076697415624e-06
3.880288028802879694e+02,3.880288028802879694e+02,1.356495649564956274e+01,1.356495649564956274e+01,1.236080193003282835e-06
3.882988298829882865e+02,3.882988298829882865e+02,1.356975697569756889e+01,1.356975697569756889e+01,1.235628648895713863e-06
3.885688568856885468e+02,3.885688568856885468e+02,1.357455745574557326e+01,1.357455745574557326e+01,1.235177443973033402e-06
3.888388838883888070e+02,3.888388838883888070e+02,1.357935793579357941e+01,1.357935793579357941e+01,1.234726577834248007e-06
3.891089108910890673e+02,3.891089108910890673e+02,1.358415841584158379e+01,1.358415841584158379e+01,1.234276050079046944e-06
3.893789378937893275e+02,3.893789378937893275e+02,1.358895889588958994e+01,1.358895889588958994e+01,1.233825860307797951e-06
3.896489648964897015e+02,3.896489648964897015e+02,1.359375937593759609e+01,1.359375937593759609e+01,1.233376008121547238e-06
3.899189918991899617e+02,3.899189918991899617e+02,1.359855985598559869e+01,1.359855985598559869e+01,1.232926493122019067e-06
3.901890189018902220e+02,3.901890189018902220e+02,1.360336033603360484e+01,1.360336033603360484e+01,1.232477314911609819e-06
3.904590459045904822e+02,3.904590459045904822e+02,1.360816081608160744e+01,1.360816081608160744e+01,1.232028473093392021e-06
3.907290729072907425e+02,3.907290729072907425e+02,1.361296129612961359e+01,1.361296129612961359e+01,1.231579967271107566e-06
3.909990999099910027e+02,3.909990999099910027e+02,1.361776177617761974e+01,1.361776177617761974e+01,1.231131797049171527e-06
3.912691269126912630e+02,3.912691269126912630e+02,1.362256225622562233e+01,1.362256225622562233e+01,1.230683962032664957e-06
3.915391539153915232e+02,3.915391539153915232e+02,1.362736273627362671e+01,1.362736273627362671e+01,1.230236461827337218e-06
3.918091809180917835e+02,3.918091809180917835e+02,1.363216321632163286e+01,1.363216321632163286e+01,1.229789296039603651e-06
3.920792079207920438e+02,3.920792079207920438e+02,1.363696369636963723e+01,1.363696369636963723e+01,1.229342464276542612e-06
3.923492349234923608e+02,3.923492349234923608e+02,1.364176417641763983e+01,1.364176417641763983e+01,1.228895966145895897e-06
3.926192619261926211e+02,3.926192619261926211e+02,1.364656465646564598e+01,1.364656465646564598e+01,1.228449801256065350e-06
3.928892889288928814e+02,3.928892889288928814e+02,1.365136513651365036e+01,1.365136513651365036e+01,1.228003969216112869e-06
3.931593159315931416e+02,3.931593159315931416e+02,1.365616561656165651e+01,1.365616561656165651e+01,1.227558469635758069e-06
3.934293429342934019e+02,3.934293429342934019e+02,1.366096609660965910e+01,1.366096609660965910e+01,1.227113302125376806e-06
3.936993699369937190e+02,3.936993699369937190e+02,1.366576657665766525e+01,1.366576657665766525e+01,1.226668466295999693e-06
3.939693969396939792e+02,3.939693969396939792e+02,1.367056705670567140e+01,1.367056705670567140e+01,1.226223961759310192e-06
3.942394239423942395e+02,3.942394239423942395e+02,1.367536753675367400e+01,1.367536753675367400e+01,1.225779788127645675e-06
3.945094509450944997e+02,3.945094509450944997e+02,1.368016801680167660e+01,1.368016801680167660e+01,1.225335945013991284e-06
3.947794779477947600e+02,3.947794779477947600e+02,1.368496849684968275e+01,1.368496849684968275e+01,1.224892432031980986e-06
3.950495049504951339e+02,3.950495049504951339e+02,1.368976897689768890e+01,1.368976897689768890e+01,1.224449248795898211e-06
3.953195319531953942e+02,3.953195319531953942e+02,1.369456945694569505e+01,1.369456945694569505e+01,1.224006394920670136e-06
3.955895589558956544e+02,3.955895589558956544e+02,1.369936993699369943e+01,1.369936993699369943e+01,1.223563870021869585e-06
3.958595859585959147e+02,3.958595859585959147e+02,1.370417041704170380e+01,1.370417041704170380e+01,1.223121673715711226e-06
3.961296129612961749e+02,3.961296129612961749e+02,1.370897089708970640e+01,1.370897089708970640e+01,1.222679805619051562e-06
3.963996399639964352e+02,3.963996399639964352e+02,1.371377137713771255e+01,1.371377137713771255e+01,1.222238265349386609e-06
3.966696669666966955e+02,3.966696669666966955e+02,1.371857185718571692e+01,1.371857185718571692e+01,1.221797052524851044e-06
3.969396939693969557e+02,3.969396939693969557e+02,1.372337233723372307e+01,1.372337233723372307e+01,1.221356166764215877e-06
