Length (nm), Thickness (nm), Width (nm), Inductance (H)
166.666667, 90.000000, 130.000000, 2.411830887923e-07
166.666667, 90.000000, 140.000000, 2.349327362782e-07
166.666667, 100.000000, 50.000000, 2.993015392436e-07
166.666667, 100.000000, 60.000000, 2.890338350160e-07
166.666667, 100.000000, 70.000000, 2.795489106528e-07
166.666667, 100.000000, 80.000000, 2.707572278848e-07
166.666667, 100.000000, 90.000000, 2.625837836307e-07
166.666667, 100.000000, 100.000000, 2.549651247532e-07
166.666667, 100.000000, 110.000000, 2.478470919193e-07
166.666667, 100.000000, 120.000000, 2.411830887923e-07
166.666667, 100.000000, 130.000000, 2.349327362782e-07
166.666667, 100.000000, 140.000000, 2.290608133944e-07
168.181818, 10.000000, 50.000000, 4.604669500197e-07
168.181818, 10.000000, 60.000000, 4.322530302704e-07
168.181818, 10.000000, 70.000000, 4.081629679617e-07
168.181818, 10.000000, 80.000000, 3.872225770467e-07
168.181818, 10.000000, 90.000000, 3.687666901313e-07
168.181818, 10.000000, 100.000000, 3.523208703867e-07
168.181818, 10.000000, 110.000000, 3.375348112050e-07
168.181818, 10.000000, 120.000000, 3.241424858865e-07
168.181818, 10.000000, 130.000000, 3.119371076720e-07
168.181818, 10.000000, 140.000000, 3.007547495908e-07
168.181818, 20.000000, 50.000000, 4.322530302704e-07
168.181818, 20.000000, 60.000000, 4.081629679617e-07
168.181818, 20.000000, 70.000000, 3.872225770467e-07
168.181818, 20.000000, 80.000000, 3.687666901313e-07
168.181818, 20.000000, 90.000000, 3.523208703867e-07
168.181818, 20.000000, 100.000000, 3.375348112050e-07
168.181818, 20.000000, 110.000000, 3.241424858865e-07
168.181818, 20.000000, 120.000000, 3.119371076720e-07
168.181818, 20.000000, 130.000000, 3.007547495908e-07
168.181818, 20.000000, 140.000000, 2.904632615795e-07
168.181818, 30.000000, 50.000000, 4.081629679617e-07
168.181818, 30.000000, 60.000000, 3.872225770467e-07
168.181818, 30.000000, 70.000000, 3.687666901313e-07
168.181818, 30.000000, 80.000000, 3.523208703867e-07
168.181818, 30.000000, 90.000000, 3.375348112050e-07
168.181818, 30.000000, 100.000000, 3.241424858865e-07
168.181818, 30.000000, 110.000000, 3.119371076720e-07
168.181818, 30.000000, 120.000000, 3.007547495908e-07
168.181818, 30.000000, 130.000000, 2.904632615795e-07
168.181818, 30.000000, 140.000000, 2.809545534324e-07
168.181818, 40.000000, 50.000000, 3.872225770467e-07
168.181818, 40.000000, 60.000000, 3.687666901313e-07
168.181818, 40.000000, 70.000000, 3.523208703867e-07
168.181818, 40.000000, 80.000000, 3.375348112050e-07
168.181818, 40.000000, 90.000000, 3.241424858865e-07
168.181818, 40.000000, 100.000000, 3.119371076720e-07
168.181818, 40.000000, 110.000000, 3.007547495908e-07
168.181818, 40.000000, 120.000000, 2.904632615795e-07
168.181818, 40.000000, 130.000000, 2.809545534324e-07
168.181818, 40.000000, 140.000000, 2.721390868806e-07
168.181818, 50.000000, 50.000000, 3.687666901313e-07
168.181818, 50.000000, 60.000000, 3.523208703867e-07
168.181818, 50.000000, 70.000000, 3.375348112050e-07
168.181818, 50.000000, 80.000000, 3.241424858865e-07
168.181818, 50.000000, 90.000000, 3.119371076720e-07
168.181818, 50.000000, 100.000000, 3.007547495908e-07
168.181818, 50.000000, 110.000000, 2.904632615795e-07
168.181818, 50.000000, 120.000000, 2.809545534324e-07
168.181818, 50.000000, 130.000000, 2.721390868806e-07
168.181818, 50.000000, 140.000000, 2.639418588428e-07
168.181818, 60.000000, 50.000000, 3.523208703867e-07
168.181818, 60.000000, 60.000000, 3.375348112050e-07
168.181818, 60.000000, 70.000000, 3.241424858865e-07
168.181818, 60.000000, 80.000000, 3.119371076720e-07
168.181818, 60.000000, 90.000000, 3.007547495908e-07
168.181818, 60.000000, 100.000000, 2.904632615795e-07
168.181818, 60.000000, 110.000000, 2.809545534324e-07
168.181818, 60.000000, 120.000000, 2.721390868806e-07
168.181818, 60.000000, 130.000000, 2.639418588428e-07
168.181818, 60.000000, 140.000000, 2.562994161815e-07
168.181818, 70.000000, 50.000000, 3.375348112050e-07
168.181818, 70.000000, 60.000000, 3.241424858865e-07
168.181818, 70.000000, 70.000000, 3.119371076720e-07
168.181818, 70.000000, 80.000000, 3.007547495908e-07
168.181818, 70.000000, 90.000000, 2.904632615795e-07
168.181818, 70.000000, 100.000000, 2.809545534324e-07
168.181818, 70.000000, 110.000000, 2.721390868806e-07
168.181818, 70.000000, 120.000000, 2.639418588428e-07
168.181818, 70.000000, 130.000000, 2.562994161815e-07
168.181818, 70.000000, 140.000000, 2.491575995638e-07
168.181818, 80.000000, 50.000000, 3.241424858865e-07
168.181818, 80.000000, 60.000000, 3.119371076720e-07
168.181818, 80.000000, 70.000000, 3.007547495908e-07
168.181818, 80.000000, 80.000000, 2.904632615795e-07
168.181818, 80.000000, 90.000000, 2.809545534324e-07
168.181818, 80.000000, 100.000000, 2.721390868806e-07
168.181818, 80.000000, 110.000000, 2.639418588428e-07
168.181818, 80.000000, 120.000000, 2.562994161815e-07
168.181818, 80.000000, 130.000000, 2.491575995638e-07
168.181818, 80.000000, 140.000000, 2.424698126531e-07
168.181818, 90.000000, 50.000000, 3.119371076720e-07
168.181818, 90.000000, 60.000000, 3.007547495908e-07
168.181818, 90.000000, 70.000000, 2.904632615795e-07
168.181818, 90.000000, 80.000000, 2.809545534324e-07
168.181818, 90.000000, 90.000000, 2.721390868806e-07
168.181818, 90.000000, 100.000000, 2.639418588428e-07
168.181818, 90.000000, 110.000000, 2.562994161815e-07
168.181818, 90.000000, 120.000000, 2.491575995638e-07
168.181818, 90.000000, 130.000000, 2.424698126531e-07
168.181818, 90.000000, 140.000000, 2.361956763551e-07
168.181818, 100.000000, 50.000000, 3.007547495908e-07
168.181818, 100.000000, 60.000000, 2.904632615795e-07
168.181818, 100.000000, 70.000000, 2.809545534324e-07
168.181818, 100.000000, 80.000000, 2.721390868806e-07
168.181818, 100.000000, 90.000000, 2.639418588428e-07
168.181818, 100.000000, 100.000000, 2.562994161815e-07
168.181818, 100.000000, 110.000000, 2.491575995638e-07
168.181818, 100.000000, 120.000000, 2.424698126531e-07
168.181818, 100.000000, 130.000000, 2.361956763551e-07
168.181818, 100.000000, 140.000000, 2.302999696876e-07
169.696970, 10.000000, 50.000000, 4.621205295761e-07
169.696970, 10.000000, 60.000000, 4.338832507535e-07
169.696970, 10.000000, 70.000000, 4.097698293714e-07
169.696970, 10.000000, 80.000000, 3.888060793830e-07
169.696970, 10.000000, 90.000000, 3.703268333943e-07
169.696970, 10.000000, 100.000000, 3.538576545763e-07
169.696970, 10.000000, 110.000000, 3.390482363212e-07
169.696970, 10.000000, 120.000000, 3.256325519294e-07
169.696970, 10.000000, 130.000000, 3.134038146415e-07
169.696970, 10.000000, 140.000000, 3.021980974869e-07
169.696970, 20.000000, 50.000000, 4.338832507535e-07
169.696970, 20.000000, 60.000000, 4.097698293714e-07
169.696970, 20.000000, 70.000000, 3.888060793830e-07
169.696970, 20.000000, 80.000000, 3.703268333943e-07
169.696970, 20.000000, 90.000000, 3.538576545763e-07
169.696970, 20.000000, 100.000000, 3.390482363212e-07
169.696970, 20.000000, 110.000000, 3.256325519294e-07
169.696970, 20.000000, 120.000000, 3.134038146415e-07
169.696970, 20.000000, 130.000000, 3.021980974869e-07
169.696970, 20.000000, 140.000000, 2.918832504023e-07
169.696970, 30.000000, 50.000000, 4.097698293714e-07
169.696970, 30.000000, 60.000000, 3.888060793830e-07
169.696970, 30.000000, 70.000000, 3.703268333943e-07
169.696970, 30.000000, 80.000000, 3.538576545763e-07
169.696970, 30.000000, 90.000000, 3.390482363212e-07
169.696970, 30.000000, 100.000000, 3.256325519294e-07
169.696970, 30.000000, 110.000000, 3.134038146415e-07
169.696970, 30.000000, 120.000000, 3.021980974869e-07
169.696970, 30.000000, 130.000000, 2.918832504023e-07
169.696970, 30.000000, 140.000000, 2.823511831819e-07
169.696970, 40.000000, 50.000000, 3.888060793830e-07
169.696970, 40.000000, 60.000000, 3.703268333943e-07
169.696970, 40.000000, 70.000000, 3.538576545763e-07
169.696970, 40.000000, 80.000000, 3.390482363212e-07
169.696970, 40.000000, 90.000000, 3.256325519294e-07
169.696970, 40.000000, 100.000000, 3.134038146415e-07
169.696970, 40.000000, 110.000000, 3.021980974869e-07
169.696970, 40.000000, 120.000000, 2.918832504023e-07
169.696970, 40.000000, 130.000000, 2.823511831819e-07
169.696970, 40.000000, 140.000000, 2.735123575567e-07
169.696970, 50.000000, 50.000000, 3.703268333943e-07
169.696970, 50.000000, 60.000000, 3.538576545763e-07
169.696970, 50.000000, 70.000000, 3.390482363212e-07
169.696970, 50.000000, 80.000000, 3.256325519294e-07
169.696970, 50.000000, 90.000000, 3.134038146415e-07
169.696970, 50.000000, 100.000000, 3.021980974869e-07
169.696970, 50.000000, 110.000000, 2.918832504023e-07
169.696970, 50.000000, 120.000000, 2.823511831819e-07
169.696970, 50.000000, 130.000000, 2.735123575567e-07
169.696970, 50.000000, 140.000000, 2.652917704455e-07
169.696970, 60.000000, 50.000000, 3.538576545763e-07
169.696970, 60.000000, 60.000000, 3.390482363212e-07
169.696970, 60.000000, 70.000000, 3.256325519294e-07
169.696970, 60.000000, 80.000000, 3.134038146415e-07
169.696970, 60.000000, 90.000000, 3.021980974869e-07
169.696970, 60.000000, 100.000000, 2.918832504023e-07
169.696970, 60.000000, 110.000000, 2.823511831819e-07
169.696970, 60.000000, 120.000000, 2.735123575567e-07
169.696970, 60.000000, 130.000000, 2.652917704455e-07
169.696970, 60.000000, 140.000000, 2.576259687109e-07
169.696970, 70.000000, 50.000000, 3.390482363212e-07
169.696970, 70.000000, 60.000000, 3.256325519294e-07
169.696970, 70.000000, 70.000000, 3.134038146415e-07
169.696970, 70.000000, 80.000000, 3.021980974869e-07
169.696970, 70.000000, 90.000000, 2.918832504023e-07
169.696970, 70.000000, 100.000000, 2.823511831819e-07
169.696970, 70.000000, 110.000000, 2.735123575567e-07
169.696970, 70.000000, 120.000000, 2.652917704455e-07
169.696970, 70.000000, 130.000000, 2.576259687109e-07
169.696970, 70.000000, 140.000000, 2.504607930198e-07
169.696970, 80.000000, 50.000000, 3.256325519294e-07
169.696970, 80.000000, 60.000000, 3.134038146415e-07
169.696970, 80.000000, 70.000000, 3.021980974869e-07
169.696970, 80.000000, 80.000000, 2.918832504023e-07
169.696970, 80.000000, 90.000000, 2.823511831819e-07
169.696970, 80.000000, 100.000000, 2.735123575567e-07
169.696970, 80.000000, 110.000000, 2.652917704455e-07
169.696970, 80.000000, 120.000000, 2.576259687109e-07
169.696970, 80.000000, 130.000000, 2.504607930198e-07
169.696970, 80.000000, 140.000000, 2.437496470357e-07
169.696970, 90.000000, 50.000000, 3.134038146415e-07
169.696970, 90.000000, 60.000000, 3.021980974869e-07
169.696970, 90.000000, 70.000000, 2.918832504023e-07
169.696970, 90.000000, 80.000000, 2.823511831819e-07
169.696970, 90.000000, 90.000000, 2.735123575567e-07
169.696970, 90.000000, 100.000000, 2.652917704455e-07
169.696970, 90.000000, 110.000000, 2.576259687109e-07
169.696970, 90.000000, 120.000000, 2.504607930198e-07
169.696970, 90.000000, 130.000000, 2.437496470357e-07
169.696970, 90.000000, 140.000000, 2.374521516644e-07
169.696970, 100.000000, 50.000000, 3.021980974869e-07
169.696970, 100.000000, 60.000000, 2.918832504023e-07
169.696970, 100.000000, 70.000000, 2.823511831819e-07
169.696970, 100.000000, 80.000000, 2.735123575567e-07
169.696970, 100.000000, 90.000000, 2.652917704455e-07
169.696970, 100.000000, 100.000000, 2.576259687109e-07
169.696970, 100.000000, 110.000000, 2.504607930198e-07
169.696970, 100.000000, 120.000000, 2.437496470357e-07
169.696970, 100.000000, 130.000000, 2.374521516644e-07
169.696970, 100.000000, 140.000000, 2.315330859235e-07
171.212121, 10.000000, 50.000000, 4.637606452289e-07
171.212121, 10.000000, 60.000000, 4.355004207679e-07
171.212121, 10.000000, 70.000000, 4.113640537474e-07
171.212121, 10.000000, 80.000000, 3.903773581206e-07
171.212121, 10.000000, 90.000000, 3.718751664934e-07
171.212121, 10.000000, 100.000000, 3.553830420370e-07
171.212121, 10.000000, 110.000000, 3.405506781435e-07
171.212121, 10.000000, 120.000000, 3.271120481132e-07
171.212121, 10.000000, 130.000000, 3.148603651869e-07
171.212121, 10.000000, 140.000000, 3.036317023939e-07
171.212121, 20.000000, 50.000000, 4.355004207679e-07
171.212121, 20.000000, 60.000000, 4.113640537474e-07
171.212121, 20.000000, 70.000000, 3.903773581206e-07
171.212121, 20.000000, 80.000000, 3.718751664934e-07
171.212121, 20.000000, 90.000000, 3.553830420370e-07
171.212121, 20.000000, 100.000000, 3.405506781435e-07
171.212121, 20.000000, 110.000000, 3.271120481132e-07
171.212121, 20.000000, 120.000000, 3.148603651869e-07
171.212121, 20.000000, 130.000000, 3.036317023939e-07
171.212121, 20.000000, 140.000000, 2.932939096708e-07
171.212121, 30.000000, 50.000000, 4.113640537474e-07
171.212121, 30.000000, 60.000000, 3.903773581206e-07
171.212121, 30.000000, 70.000000, 3.718751664934e-07
171.212121, 30.000000, 80.000000, 3.553830420370e-07
171.212121, 30.000000, 90.000000, 3.405506781435e-07
171.212121, 30.000000, 100.000000, 3.271120481132e-07
171.212121, 30.000000, 110.000000, 3.148603651869e-07
171.212121, 30.000000, 120.000000, 3.036317023939e-07
171.212121, 30.000000, 130.000000, 2.932939096708e-07
171.212121, 30.000000, 140.000000, 2.837388968120e-07
171.212121, 40.000000, 50.000000, 3.903773581206e-07
171.212121, 40.000000, 60.000000, 3.718751664934e-07
171.212121, 40.000000, 70.000000, 3.553830420370e-07
171.212121, 40.000000, 80.000000, 3.405506781435e-07
171.212121, 40.000000, 90.000000, 3.271120481132e-07
171.212121, 40.000000, 100.000000, 3.148603651869e-07
171.212121, 40.000000, 110.000000, 3.036317023939e-07
171.212121, 40.000000, 120.000000, 2.932939096708e-07
171.212121, 40.000000, 130.000000, 2.837388968120e-07
171.212121, 40.000000, 140.000000, 2.748771255484e-07
171.212121, 50.000000, 50.000000, 3.718751664934e-07
171.212121, 50.000000, 60.000000, 3.553830420370e-07
171.212121, 50.000000, 70.000000, 3.405506781435e-07
171.212121, 50.000000, 80.000000, 3.271120481132e-07
171.212121, 50.000000, 90.000000, 3.148603651869e-07
171.212121, 50.000000, 100.000000, 3.036317023939e-07
171.212121, 50.000000, 110.000000, 2.932939096708e-07
171.212121, 50.000000, 120.000000, 2.837388968120e-07
171.212121, 50.000000, 130.000000, 2.748771255484e-07
171.212121, 50.000000, 140.000000, 2.666335927988e-07
171.212121, 60.000000, 50.000000, 3.553830420370e-07
171.212121, 60.000000, 60.000000, 3.405506781435e-07
171.212121, 60.000000, 70.000000, 3.271120481132e-07
171.212121, 60.000000, 80.000000, 3.148603651869e-07
171.212121, 60.000000, 90.000000, 3.036317023939e-07
171.212121, 60.000000, 100.000000, 2.932939096708e-07
171.212121, 60.000000, 110.000000, 2.837388968120e-07
171.212121, 60.000000, 120.000000, 2.748771255484e-07
171.212121, 60.000000, 130.000000, 2.666335927988e-07
171.212121, 60.000000, 140.000000, 2.589448454257e-07
171.212121, 70.000000, 50.000000, 3.405506781435e-07
171.212121, 70.000000, 60.000000, 3.271120481132e-07
171.212121, 70.000000, 70.000000, 3.148603651869e-07
171.212121, 70.000000, 80.000000, 3.036317023939e-07
171.212121, 70.000000, 90.000000, 2.932939096708e-07
171.212121, 70.000000, 100.000000, 2.837388968120e-07
171.212121, 70.000000, 110.000000, 2.748771255484e-07
171.212121, 70.000000, 120.000000, 2.666335927988e-07
171.212121, 70.000000, 130.000000, 2.589448454257e-07
171.212121, 70.000000, 140.000000, 2.517567240962e-07
171.212121, 80.000000, 50.000000, 3.271120481132e-07
171.212121, 80.000000, 60.000000, 3.148603651869e-07
171.212121, 80.000000, 70.000000, 3.036317023939e-07
171.212121, 80.000000, 80.000000, 2.932939096708e-07
171.212121, 80.000000, 90.000000, 2.837388968120e-07
171.212121, 80.000000, 100.000000, 2.748771255484e-07
171.212121, 80.000000, 110.000000, 2.666335927988e-07
171.212121, 80.000000, 120.000000, 2.589448454257e-07
171.212121, 80.000000, 130.000000, 2.517567240962e-07
171.212121, 80.000000, 140.000000, 2.450226324737e-07
171.212121, 90.000000, 50.000000, 3.148603651869e-07
171.212121, 90.000000, 60.000000, 3.036317023939e-07
171.212121, 90.000000, 70.000000, 2.932939096708e-07
171.212121, 90.000000, 80.000000, 2.837388968120e-07
171.212121, 90.000000, 90.000000, 2.748771255484e-07
171.212121, 90.000000, 100.000000, 2.666335927988e-07
171.212121, 90.000000, 110.000000, 2.589448454257e-07
171.212121, 90.000000, 120.000000, 2.517567240962e-07
171.212121, 90.000000, 130.000000, 2.450226324737e-07
171.212121, 90.000000, 140.000000, 2.387021914639e-07
171.212121, 100.000000, 50.000000, 3.036317023939e-07
171.212121, 100.000000, 60.000000, 2.932939096708e-07
171.212121, 100.000000, 70.000000, 2.837388968120e-07
171.212121, 100.000000, 80.000000, 2.748771255484e-07
171.212121, 100.000000, 90.000000, 2.666335927988e-07
171.212121, 100.000000, 100.000000, 2.589448454257e-07
171.212121, 100.000000, 110.000000, 2.517567240962e-07
171.212121, 100.000000, 120.000000, 2.450226324737e-07
171.212121, 100.000000, 130.000000, 2.387021914639e-07
171.212121, 100.000000, 140.000000, 2.327601800846e-07
172.727273, 10.000000, 50.000000, 4.653875126651e-07
172.727273, 10.000000, 60.000000, 4.371047451207e-07
172.727273, 10.000000, 70.000000, 4.129458350169e-07
172.727273, 10.000000, 80.000000, 3.919365963066e-07
172.727273, 10.000000, 90.000000, 3.734118615961e-07
172.727273, 10.000000, 100.000000, 3.568971940563e-07
172.727273, 10.000000, 110.000000, 3.420422870794e-07
172.727273, 10.000000, 120.000000, 3.285811139658e-07
172.727273, 10.000000, 130.000000, 3.163068879561e-07
172.727273, 10.000000, 140.000000, 3.050556820798e-07
172.727273, 20.000000, 50.000000, 4.371047451207e-07
172.727273, 20.000000, 60.000000, 4.129458350169e-07
172.727273, 20.000000, 70.000000, 3.919365963066e-07
172.727273, 20.000000, 80.000000, 3.734118615961e-07
172.727273, 20.000000, 90.000000, 3.568971940563e-07
172.727273, 20.000000, 100.000000, 3.420422870794e-07
172.727273, 20.000000, 110.000000, 3.285811139658e-07
172.727273, 20.000000, 120.000000, 3.163068879561e-07
172.727273, 20.000000, 130.000000, 3.050556820798e-07
172.727273, 20.000000, 140.000000, 2.946953462733e-07
172.727273, 30.000000, 50.000000, 4.129458350169e-07
172.727273, 30.000000, 60.000000, 3.919365963066e-07
172.727273, 30.000000, 70.000000, 3.734118615961e-07
172.727273, 30.000000, 80.000000, 3.568971940563e-07
172.727273, 30.000000, 90.000000, 3.420422870794e-07
172.727273, 30.000000, 100.000000, 3.285811139658e-07
172.727273, 30.000000, 110.000000, 3.163068879561e-07
172.727273, 30.000000, 120.000000, 3.050556820798e-07
172.727273, 30.000000, 130.000000, 2.946953462733e-07
