Wgr,Rgrr,Rgrt,Rgrb,Rgrl,Rgr
1.140139999999959915e-06,7.931071506880885363e+07,3.489671463027589023e+06,3.489671463027589023e+06,7.931071506880885363e+07,1.671298593404017854e+06
1.140319999999960014e-06,7.931038497337257862e+07,3.489656938828392886e+06,3.489656938828392886e+06,7.931038497337257862e+07,1.671291637369919568e+06
1.140499999999960112e-06,7.931005503421765566e+07,3.489642421505576465e+06,3.489642421505576465e+06,7.931005503421765566e+07,1.671284684629107593e+06
1.140679999999959998e-06,7.930972525124543905e+07,3.489627911054798868e+06,3.489627911054798868e+06,7.930972525124543905e+07,1.671277735179501353e+06
1.140859999999959885e-06,7.930939562435737252e+07,3.489613407471723855e+06,3.489613407471723855e+06,7.930939562435737252e+07,1.671270789019024931e+06
1.141039999999959983e-06,7.930906615345494449e+07,3.489598910752017051e+06,3.489598910752017051e+06,7.930906615345494449e+07,1.671263846145601943e+06
1.141219999999960081e-06,7.930873683843977749e+07,3.489584420891349670e+06,3.489584420891349670e+06,7.930873683843977749e+07,1.671256906557159731e+06
1.141399999999959968e-06,7.930840767921352386e+07,3.489569937885394786e+06,3.489569937885394786e+06,7.930840767921352386e+07,1.671249970251625869e+06
1.141579999999959854e-06,7.930807867567798495e+07,3.489555461729830597e+06,3.489555461729830597e+06,7.930807867567798495e+07,1.671243037226930261e+06
1.141759999999959952e-06,7.930774982773491740e+07,3.489540992420336232e+06,3.489540992420336232e+06,7.930774982773491740e+07,1.671236107481003972e+06
1.141939999999960051e-06,7.930742113528627157e+07,3.489526529952595476e+06,3.489526529952595476e+06,7.930742113528627157e+07,1.671229181011779467e+06
1.142119999999959937e-06,7.930709259823401272e+07,3.489512074322296306e+06,3.489512074322296306e+06,7.930709259823401272e+07,1.671222257817192003e+06
1.142299999999959824e-06,7.930676421648019552e+07,3.489497625525128096e+06,3.489497625525128096e+06,7.930676421648019552e+07,1.671215337895176373e+06
1.142479999999959922e-06,7.930643598992697895e+07,3.489483183556786273e+06,3.489483183556786273e+06,7.930643598992697895e+07,1.671208421243671561e+06
1.142659999999960020e-06,7.930610791847656667e+07,3.489468748412968591e+06,3.489468748412968591e+06,7.930610791847656667e+07,1.671201507860617246e+06
1.142839999999959907e-06,7.930578000203123689e+07,3.489454320089373738e+06,3.489454320089373738e+06,7.930578000203123689e+07,1.671194597743953113e+06
1.143019999999959793e-06,7.930545224049335718e+07,3.489439898581707384e+06,3.489439898581707384e+06,7.930545224049335718e+07,1.671187690891622333e+06
1.143199999999959891e-06,7.930512463376538455e+07,3.489425483885676600e+06,3.489425483885676600e+06,7.930512463376538455e+07,1.671180787301569013e+06
1.143379999999959989e-06,7.930479718174985051e+07,3.489411075996992644e+06,3.489411075996992644e+06,7.930479718174985051e+07,1.671173886971739586e+06
1.143559999999959876e-06,7.930446988434931636e+07,3.489396674911369570e+06,3.489396674911369570e+06,7.930446988434931636e+07,1.671166989900081418e+06
1.143739999999959762e-06,7.930414274146649241e+07,3.489382280624525156e+06,3.489382280624525156e+06,7.930414274146649241e+07,1.671160096084542805e+06
1.143919999999959861e-06,7.930381575300410390e+07,3.489367893132179976e+06,3.489367893132179976e+06,7.930381575300410390e+07,1.671153205523074372e+06
1.144099999999959959e-06,7.930348891886499524e+07,3.489353512430059258e+06,3.489353512430059258e+06,7.930348891886499524e+07,1.671146318213629769e+06
1.144279999999959845e-06,7.930316223895207047e+07,3.489339138513890561e+06,3.489339138513890561e+06,7.930316223895207047e+07,1.671139434154161951e+06
1.144459999999959732e-06,7.930283571316830814e+07,3.489324771379404701e+06,3.489324771379404701e+06,7.930283571316830814e+07,1.671132553342626663e+06
1.144639999999959830e-06,7.930250934141674638e+07,3.489310411022336222e+06,3.489310411022336222e+06,7.930250934141674638e+07,1.671125675776981283e+06
1.144819999999959928e-06,7.930218312360054255e+07,3.489296057438422926e+06,3.489296057438422926e+06,7.930218312360054255e+07,1.671118801455183420e+06
1.144999999999959815e-06,7.930185705962288380e+07,3.489281710623406339e+06,3.489281710623406339e+06,7.930185705962288380e+07,1.671111930375194177e+06
1.145179999999959701e-06,7.930153114938707650e+07,3.489267370573030785e+06,3.489267370573030785e+06,7.930153114938707650e+07,1.671105062534976518e+06
1.145359999999959799e-06,7.930120539279645681e+07,3.489253037283043843e+06,3.489253037283043843e+06,7.930120539279645681e+07,1.671098197932492243e+06
1.145539999999959898e-06,7.930087978975449502e+07,3.489238710749197286e+06,3.489238710749197286e+06,7.930087978975449502e+07,1.671091336565707577e+06
1.145719999999959784e-06,7.930055434016467631e+07,3.489224390967245679e+06,3.489224390967245679e+06,7.930055434016467631e+07,1.671084478432588745e+06
1.145899999999959671e-06,7.930022904393060505e+07,3.489210077932946384e+06,3.489210077932946384e+06,7.930022904393060505e+07,1.671077623531104764e+06
1.146079999999959769e-06,7.929990390095594525e+07,3.489195771642060950e+06,3.489195771642060950e+06,7.929990390095594525e+07,1.671070771859224420e+06
1.146259999999959867e-06,7.929957891114440560e+07,3.489181472090353258e+06,3.489181472090353258e+06,7.929957891114440560e+07,1.671063923414919991e+06
1.146439999999959753e-06,7.929925407439984381e+07,3.489167179273592308e+06,3.489167179273592308e+06,7.929925407439984381e+07,1.671057078196165152e+06
1.146619999999959640e-06,7.929892939062611759e+07,3.489152893187548965e+06,3.489152893187548965e+06,7.929892939062611759e+07,1.671050236200933577e+06
1.146799999999959738e-06,7.929860485972721875e+07,3.489138613827997353e+06,3.489138613827997353e+06,7.929860485972721875e+07,1.671043397427201737e+06
1.146979999999959836e-06,7.929828048160719872e+07,3.489124341190715786e+06,3.489124341190715786e+06,7.929828048160719872e+07,1.671036561872947961e+06
1.147159999999959723e-06,7.929795625617012382e+07,3.489110075271484908e+06,3.489110075271484908e+06,7.929795625617012382e+07,1.671029729536151746e+06
1.147339999999959609e-06,7.929763218332022429e+07,3.489095816066089552e+06,3.489095816066089552e+06,7.929763218332022429e+07,1.671022900414793752e+06
1.147519999999959708e-06,7.929730826296177506e+07,3.489081563570317347e+06,3.489081563570317347e+06,7.929730826296177506e+07,1.671016074506856734e+06
1.147699999999959806e-06,7.929698449499909580e+07,3.489067317779959645e+06,3.489067317779959645e+06,7.929698449499909580e+07,1.671009251810325775e+06
1.147879999999959692e-06,7.929666087933659554e+07,3.489053078690809663e+06,3.489053078690809663e+06,7.929666087933659554e+07,1.671002432323184796e+06
1.148059999999959579e-06,7.929633741587878764e+07,3.489038846298666205e+06,3.489038846298666205e+06,7.929633741587878764e+07,1.670995616043422371e+06
1.148239999999959677e-06,7.929601410453025997e+07,3.489024620599330869e+06,3.489024620599330869e+06,7.929601410453025997e+07,1.670988802969028475e+06
1.148419999999959775e-06,7.929569094519560039e+07,3.489010401588605717e+06,3.489010401588605717e+06,7.929569094519560039e+07,1.670981993097991450e+06
1.148599999999959662e-06,7.929536793777956069e+07,3.488996189262300264e+06,3.488996189262300264e+06,7.929536793777956069e+07,1.670975186428304762e+06
1.148779999999959548e-06,7.929504508218693733e+07,3.488981983616224490e+06,3.488981983616224490e+06,7.929504508218693733e+07,1.670968382957961643e+06
1.148959999999959646e-06,7.929472237832257152e+07,3.488967784646192566e+06,3.488967784646192566e+06,7.929472237832257152e+07,1.670961582684957888e+06
1.149139999999959745e-06,7.929439982609142363e+07,3.488953592348022386e+06,3.488953592348022386e+06,7.929439982609142363e+07,1.670954785607290454e+06
1.149319999999959631e-06,7.929407742539849877e+07,3.488939406717533246e+06,3.488939406717533246e+06,7.929407742539849877e+07,1.670947991722956533e+06
1.149499999999959518e-06,7.929375517614887655e+07,3.488925227750550024e+06,3.488925227750550024e+06,7.929375517614887655e+07,1.670941201029957039e+06
1.149679999999959616e-06,7.929343307824775577e+07,3.488911055442900397e+06,3.488911055442900397e+06,7.929343307824775577e+07,1.670934413526293822e+06
1.149859999999959714e-06,7.929311113160032034e+07,3.488896889790413436e+06,3.488896889790413436e+06,7.929311113160032034e+07,1.670927629209968261e+06
1.150039999999959600e-06,7.929278933611193299e+07,3.488882730788924731e+06,3.488882730788924731e+06,7.929278933611193299e+07,1.670920848078986863e+06
1.150219999999959487e-06,7.929246769168795645e+07,3.488868578434269410e+06,3.488868578434269410e+06,7.929246769168795645e+07,1.670914070131354965e+06
1.150399999999959585e-06,7.929214619823384285e+07,3.488854432722288650e+06,3.488854432722288650e+06,7.929214619823384285e+07,1.670907295365080936e+06
1.150579999999959683e-06,7.929182485565514863e+07,3.488840293648825493e+06,3.488840293648825493e+06,7.929182485565514863e+07,1.670900523778173141e+06
1.150759999999959570e-06,7.929150366385746002e+07,3.488826161209727637e+06,3.488826161209727637e+06,7.929150366385746002e+07,1.670893755368643440e+06
1.150939999999959456e-06,7.929118262274646759e+07,3.488812035400844179e+06,3.488812035400844179e+06,7.929118262274646759e+07,1.670886990134503925e+06
1.151119999999959555e-06,7.929086173222792149e+07,3.488797916218027938e+06,3.488797916218027938e+06,7.929086173222792149e+07,1.670880228073768318e+06
1.151299999999959653e-06,7.929054099220767617e+07,3.488783803657136858e+06,3.488783803657136858e+06,7.929054099220767617e+07,1.670873469184452435e+06
1.151479999999959539e-06,7.929022040259158611e+07,3.488769697714029346e+06,3.488769697714029346e+06,7.929022040259158611e+07,1.670866713464573026e+06
1.151659999999959426e-06,7.928989996328566968e+07,3.488755598384569399e+06,3.488755598384569399e+06,7.928989996328566968e+07,1.670859960912150331e+06
1.151839999999959524e-06,7.928957967419597507e+07,3.488741505664621945e+06,3.488741505664621945e+06,7.928957967419597507e+07,1.670853211525202030e+06
1.152019999999959622e-06,7.928925953522859514e+07,3.488727419550057501e+06,3.488727419550057501e+06,7.928925953522859514e+07,1.670846465301751625e+06
1.152199999999959509e-06,7.928893954628975689e+07,3.488713340036748443e+06,3.488713340036748443e+06,7.928893954628975689e+07,1.670839722239821684e+06
1.152379999999959395e-06,7.928861970728570223e+07,3.488699267120569944e+06,3.488699267120569944e+06,7.928861970728570223e+07,1.670832982337437570e+06
1.152559999999959493e-06,7.928830001812277734e+07,3.488685200797401834e+06,3.488685200797401834e+06,7.928830001812277734e+07,1.670826245592625579e+06
1.152739999999959592e-06,7.928798047870741785e+07,3.488671141063126270e+06,3.488671141063126270e+06,7.928798047870741785e+07,1.670819512003412703e+06
1.152919999999959478e-06,7.928766108894611895e+07,3.488657087913628668e+06,3.488657087913628668e+06,7.928766108894611895e+07,1.670812781567829894e+06
1.153099999999959364e-06,7.928734184874542058e+07,3.488643041344797704e+06,3.488643041344797704e+06,7.928734184874542058e+07,1.670806054283906939e+06
1.153279999999959463e-06,7.928702275801195204e+07,3.488629001352525316e+06,3.488629001352525316e+06,7.928702275801195204e+07,1.670799330149676884e+06
1.153459999999959561e-06,7.928670381665241718e+07,3.488614967932706233e+06,3.488614967932706233e+06,7.928670381665241718e+07,1.670792609163173707e+06
1.153639999999959447e-06,7.928638502457363904e+07,3.488600941081239842e+06,3.488600941081239842e+06,7.928638502457363904e+07,1.670785891322433017e+06
1.153819999999959546e-06,7.928606638168242574e+07,3.488586920794026460e+06,3.488586920794026460e+06,7.928606638168242574e+07,1.670779176625491353e+06
1.153999999999959432e-06,7.928574788788574934e+07,3.488572907066972461e+06,3.488572907066972461e+06,7.928574788788574934e+07,1.670772465070389211e+06
1.154179999999959319e-06,7.928542954309055209e+07,3.488558899895983748e+06,3.488558899895983748e+06,7.928542954309055209e+07,1.670765756655164296e+06
1.154359999999959417e-06,7.928511134720394015e+07,3.488544899276972748e+06,3.488544899276972748e+06,7.928511134720394015e+07,1.670759051377860364e+06
1.154539999999959515e-06,7.928479330013304949e+07,3.488530905205853749e+06,3.488530905205853749e+06,7.928479330013304949e+07,1.670752349236520240e+06
1.154719999999959401e-06,7.928447540178509057e+07,3.488516917678543366e+06,3.488516917678543366e+06,7.928447540178509057e+07,1.670745650229187449e+06
1.154899999999959288e-06,7.928415765206734836e+07,3.488502936690962873e+06,3.488502936690962873e+06,7.928415765206734836e+07,1.670738954353909241e+06
1.155079999999959386e-06,7.928384005088721216e+07,3.488488962239036802e+06,3.488488962239036802e+06,7.928384005088721216e+07,1.670732261608733796e+06
1.155259999999959484e-06,7.928352259815207124e+07,3.488474994318690617e+06,3.488474994318690617e+06,7.928352259815207124e+07,1.670725571991710225e+06
1.155439999999959371e-06,7.928320529376944900e+07,3.488461032925855368e+06,3.488461032925855368e+06,7.928320529376944900e+07,1.670718885500888806e+06
1.155619999999959257e-06,7.928288813764694333e+07,3.488447078056464903e+06,3.488447078056464903e+06,7.928288813764694333e+07,1.670712202134321909e+06
1.155799999999959356e-06,7.928257112969218194e+07,3.488433129706455395e+06,3.488433129706455395e+06,7.928257112969218194e+07,1.670705521890064934e+06
1.155979999999959454e-06,7.928225426981288195e+07,3.488419187871765811e+06,3.488419187871765811e+06,7.928225426981288195e+07,1.670698844766171183e+06
1.156159999999959340e-06,7.928193755791682005e+07,3.488405252548339311e+06,3.488405252548339311e+06,7.928193755791682005e+07,1.670692170760698849e+06
1.156339999999959227e-06,7.928162099391189218e+07,3.488391323732122779e+06,3.488391323732122779e+06,7.928162099391189218e+07,1.670685499871706357e+06
1.156519999999959325e-06,7.928130457770603895e+07,3.488377401419064961e+06,3.488377401419064961e+06,7.928130457770603895e+07,1.670678832097253297e+06
1.156699999999959423e-06,7.928098830920721591e+07,3.488363485605117399e+06,3.488363485605117399e+06,7.928098830920721591e+07,1.670672167435400886e+06
1.156879999999959310e-06,7.928067218832355738e+07,3.488349576286236290e+06,3.488349576286236290e+06,7.928067218832355738e+07,1.670665505884212907e+06
1.157059999999959196e-06,7.928035621496321261e+07,3.488335673458380625e+06,3.488335673458380625e+06,7.928035621496321261e+07,1.670658847441753140e+06
1.157239999999959294e-06,7.928004038903436065e+07,3.488321777117511258e+06,3.488321777117511258e+06,7.928004038903436065e+07,1.670652192106087925e+06
1.157419999999959393e-06,7.927972471044531465e+07,3.488307887259593233e+06,3.488307887259593233e+06,7.927972471044531465e+07,1.670645539875284303e+06
1.157599999999959279e-06,7.927940917910444736e+07,3.488294003880594857e+06,3.488294003880594857e+06,7.927940917910444736e+07,1.670638890747411409e+06
1.157779999999959165e-06,7.927909379492017627e+07,3.488280126976487227e+06,3.488280126976487227e+06,7.927909379492017627e+07,1.670632244720539777e+06
1.157959999999959264e-06,7.927877855780102313e+07,3.488266256543244701e+06,3.488266256543244701e+06,7.927877855780102313e+07,1.670625601792741800e+06
1.158139999999959362e-06,7.927846346765558422e+07,3.488252392576845363e+06,3.488252392576845363e+06,7.927846346765558422e+07,1.670618961962090572e+06
1.158319999999959248e-06,7.927814852439245582e+07,3.488238535073267762e+06,3.488238535073267762e+06,7.927814852439245582e+07,1.670612325226660585e+06
1.158499999999959135e-06,7.927783372792041302e+07,3.488224684028497897e+06,3.488224684028497897e+06,7.927783372792041302e+07,1.670605691584529355e+06
1.158679999999959233e-06,7.927751907814821601e+07,3.488210839438521303e+06,3.488210839438521303e+06,7.927751907814821601e+07,1.670599061033774400e+06
1.158859999999959331e-06,7.927720457498474419e+07,3.488197001299328171e+06,3.488197001299328171e+06,7.927720457498474419e+07,1.670592433572475100e+06
1.159039999999959218e-06,7.927689021833890676e+07,3.488183169606911018e+06,3.488183169606911018e+06,7.927689021833890676e+07,1.670585809198711999e+06
1.159219999999959104e-06,7.927657600811971724e+07,3.488169344357267022e+06,3.488169344357267022e+06,7.927657600811971724e+07,1.670579187910568435e+06
