Ncht,Nchb,Nchl,Nchr,Cg
1.871017101710170891e+03,1.871017101710170891e+03,3.992919291929192838e+01,3.992919291929192838e+01,7.372018866970339934e-11
1.871287128712870981e+03,1.871287128712870981e+03,3.993399339933993275e+01,3.993399339933993275e+01,7.373079092154937451e-11
1.871557155715571525e+03,1.871557155715571525e+03,3.993879387938793712e+01,3.993879387938793712e+01,7.374139317339537553e-11
1.871827182718271615e+03,1.871827182718271615e+03,3.994359435943594150e+01,3.994359435943594150e+01,7.375199542524135070e-11
1.872097209720971932e+03,1.872097209720971932e+03,3.994839483948394587e+01,3.994839483948394587e+01,7.376259767708733880e-11
1.872367236723672249e+03,1.872367236723672249e+03,3.995319531953195025e+01,3.995319531953195025e+01,7.377319992893333982e-11
1.872637263726372566e+03,1.872637263726372566e+03,3.995799579957995462e+01,3.995799579957995462e+01,7.378380218077932792e-11
1.872907290729072656e+03,1.872907290729072656e+03,3.996279627962795900e+01,3.996279627962795900e+01,7.379440443262531601e-11
1.873177317731773201e+03,1.873177317731773201e+03,3.996759675967597047e+01,3.996759675967597047e+01,7.380500668447130411e-11
1.873447344734473290e+03,1.873447344734473290e+03,3.997239723972396774e+01,3.997239723972396774e+01,7.381560893631729221e-11
1.873717371737173607e+03,1.873717371737173607e+03,3.997719771977197922e+01,3.997719771977197922e+01,7.382621118816329323e-11
1.873987398739873697e+03,1.873987398739873697e+03,3.998199819981998360e+01,3.998199819981998360e+01,7.383681344000926840e-11
1.874257425742574242e+03,1.874257425742574242e+03,3.998679867986798087e+01,3.998679867986798087e+01,7.384741569185526942e-11
1.874527452745274331e+03,1.874527452745274331e+03,3.999159915991599235e+01,3.999159915991599235e+01,7.385801794370124459e-11
1.874797479747974648e+03,1.874797479747974648e+03,3.999639963996399672e+01,3.999639963996399672e+01,7.386862019554724561e-11
1.875067506750674966e+03,1.875067506750674966e+03,4.000120012001199399e+01,4.000120012001199399e+01,7.387922244739324664e-11
1.875337533753375283e+03,1.875337533753375283e+03,4.000600060006000547e+01,4.000600060006000547e+01,7.388982469923922181e-11
1.875607560756075372e+03,1.875607560756075372e+03,4.001080108010800984e+01,4.001080108010800984e+01,7.390042695108520990e-11
1.875877587758776144e+03,1.875877587758776144e+03,4.001560156015600711e+01,4.001560156015600711e+01,7.391102920293121093e-11
1.876147614761476007e+03,1.876147614761476007e+03,4.002040204020401859e+01,4.002040204020401859e+01,7.392163145477719902e-11
1.876417641764176324e+03,1.876417641764176324e+03,4.002520252025202296e+01,4.002520252025202296e+01,7.393223370662320004e-11
1.876687668766876413e+03,1.876687668766876413e+03,4.003000300030002023e+01,4.003000300030002023e+01,7.394283595846917522e-11
1.876957695769577185e+03,1.876957695769577185e+03,4.003480348034803882e+01,4.003480348034803882e+01,7.395343821031518916e-11
1.877227722772277048e+03,1.877227722772277048e+03,4.003960396039603609e+01,4.003960396039603609e+01,7.396404046216115141e-11
1.877497749774977365e+03,1.877497749774977365e+03,4.004440444044404757e+01,4.004440444044404757e+01,7.397464271400713951e-11
1.877767776777677682e+03,1.877767776777677682e+03,4.004920492049205194e+01,4.004920492049205194e+01,7.398524496585314053e-11
1.878037803780378226e+03,1.878037803780378226e+03,4.005400540054004921e+01,4.005400540054004921e+01,7.399584721769912862e-11
1.878307830783078089e+03,1.878307830783078089e+03,4.005880588058806069e+01,4.005880588058806069e+01,7.400644946954511672e-11
1.878577857785778406e+03,1.878577857785778406e+03,4.006360636063606506e+01,4.006360636063606506e+01,7.401705172139109189e-11
1.878847884788478723e+03,1.878847884788478723e+03,4.006840684068406233e+01,4.006840684068406233e+01,7.402765397323709291e-11
1.879117911791179267e+03,1.879117911791179267e+03,4.007320732073207381e+01,4.007320732073207381e+01,7.403825622508308101e-11
1.879387938793879130e+03,1.879387938793879130e+03,4.007800780078007818e+01,4.007800780078007818e+01,7.404885847692906911e-11
1.879657965796579447e+03,1.879657965796579447e+03,4.008280828082807545e+01,4.008280828082807545e+01,7.405946072877507013e-11
1.879927992799279764e+03,1.879927992799279764e+03,4.008760876087609404e+01,4.008760876087609404e+01,7.407006298062103238e-11
1.880198019801980308e+03,1.880198019801980308e+03,4.009240924092409131e+01,4.009240924092409131e+01,7.408066523246704632e-11
1.880468046804680625e+03,1.880468046804680625e+03,4.009720972097208858e+01,4.009720972097208858e+01,7.409126748431302149e-11
1.880738073807380488e+03,1.880738073807380488e+03,4.010201020102010716e+01,4.010201020102010716e+01,7.410186973615900959e-11
1.881008100810080805e+03,1.881008100810080805e+03,4.010681068106810443e+01,4.010681068106810443e+01,7.411247198800502354e-11
1.881278127812781349e+03,1.881278127812781349e+03,4.011161116111610880e+01,4.011161116111610880e+01,7.412307423985099871e-11
1.881548154815481666e+03,1.881548154815481666e+03,4.011641164116412028e+01,4.011641164116412028e+01,7.413367649169699973e-11
1.881818181818181529e+03,1.881818181818181529e+03,4.012121212121211755e+01,4.012121212121211755e+01,7.414427874354296198e-11
1.882088208820881846e+03,1.882088208820881846e+03,4.012601260126012193e+01,4.012601260126012193e+01,7.415488099538897592e-11
1.882358235823582390e+03,1.882358235823582390e+03,4.013081308130813341e+01,4.013081308130813341e+01,7.416548324723496402e-11
1.882628262826282707e+03,1.882628262826282707e+03,4.013561356135613067e+01,4.013561356135613067e+01,7.417608549908093919e-11
1.882898289828982570e+03,1.882898289828982570e+03,4.014041404140413505e+01,4.014041404140413505e+01,7.418668775092694021e-11
1.883168316831682887e+03,1.883168316831682887e+03,4.014521452145214653e+01,4.014521452145214653e+01,7.419729000277291539e-11
1.883438343834383431e+03,1.883438343834383431e+03,4.015001500150014380e+01,4.015001500150014380e+01,7.420789225461891641e-11
1.883708370837083748e+03,1.883708370837083748e+03,4.015481548154816238e+01,4.015481548154816238e+01,7.421849450646493035e-11
1.883978397839784066e+03,1.883978397839784066e+03,4.015961596159615965e+01,4.015961596159615965e+01,7.422909675831090553e-11
1.884248424842483928e+03,1.884248424842483928e+03,4.016441644164415692e+01,4.016441644164415692e+01,7.423969901015689362e-11
1.884518451845184472e+03,1.884518451845184472e+03,4.016921692169217550e+01,4.016921692169217550e+01,7.425030126200288172e-11
1.884788478847884790e+03,1.884788478847884790e+03,4.017401740174017277e+01,4.017401740174017277e+01,7.426090351384888274e-11
1.885058505850585107e+03,1.885058505850585107e+03,4.017881788178817715e+01,4.017881788178817715e+01,7.427150576569487084e-11
1.885328532853284969e+03,1.885328532853284969e+03,4.018361836183618863e+01,4.018361836183618863e+01,7.428210801754083309e-11
1.885598559855985513e+03,1.885598559855985513e+03,4.018841884188418589e+01,4.018841884188418589e+01,7.429271026938684703e-11
1.885868586858685831e+03,1.885868586858685831e+03,4.019321932193219027e+01,4.019321932193219027e+01,7.430331252123282220e-11
1.886138613861386148e+03,1.886138613861386148e+03,4.019801980198020175e+01,4.019801980198020175e+01,7.431391477307882322e-11
1.886408640864086010e+03,1.886408640864086010e+03,4.020282028202819902e+01,4.020282028202819902e+01,7.432451702492478547e-11
1.886678667866786782e+03,1.886678667866786782e+03,4.020762076207620339e+01,4.020762076207620339e+01,7.433511927677079942e-11
1.886948694869486872e+03,1.886948694869486872e+03,4.021242124212421487e+01,4.021242124212421487e+01,7.434572152861680044e-11
1.887218721872187189e+03,1.887218721872187189e+03,4.021722172217221214e+01,4.021722172217221214e+01,7.435632378046276269e-11
1.887488748874887051e+03,1.887488748874887051e+03,4.022202220222022362e+01,4.022202220222022362e+01,7.436692603230875078e-11
1.887758775877587823e+03,1.887758775877587823e+03,4.022682268226822799e+01,4.022682268226822799e+01,7.437752828415475181e-11
1.888028802880287913e+03,1.888028802880287913e+03,4.023162316231623237e+01,4.023162316231623237e+01,7.438813053600073990e-11
1.888298829882988230e+03,1.888298829882988230e+03,4.023642364236423674e+01,4.023642364236423674e+01,7.439873278784674092e-11
1.888568856885688547e+03,1.888568856885688547e+03,4.024122412241224112e+01,4.024122412241224112e+01,7.440933503969271610e-11
1.888838883888388864e+03,1.888838883888388864e+03,4.024602460246024549e+01,4.024602460246024549e+01,7.441993729153871712e-11
1.889108910891088954e+03,1.889108910891088954e+03,4.025082508250824986e+01,4.025082508250824986e+01,7.443053954338469229e-11
1.889378937893789498e+03,1.889378937893789498e+03,4.025562556255625424e+01,4.025562556255625424e+01,7.444114179523070624e-11
1.889648964896489588e+03,1.889648964896489588e+03,4.026042604260425861e+01,4.026042604260425861e+01,7.445174404707668141e-11
1.889918991899189905e+03,1.889918991899189905e+03,4.026522652265226299e+01,4.026522652265226299e+01,7.446234629892266950e-11
1.890189018901889995e+03,1.890189018901889995e+03,4.027002700270026736e+01,4.027002700270026736e+01,7.447294855076865760e-11
1.890459045904590312e+03,1.890459045904590312e+03,4.027482748274827173e+01,4.027482748274827173e+01,7.448355080261463277e-11
1.890729072907290629e+03,1.890729072907290629e+03,4.027962796279627611e+01,4.027962796279627611e+01,7.449415305446064672e-11
1.890999099909990719e+03,1.890999099909990719e+03,4.028442844284428048e+01,4.028442844284428048e+01,7.450475530630662189e-11
1.891269126912691263e+03,1.891269126912691263e+03,4.028922892289229196e+01,4.028922892289229196e+01,7.451535755815262291e-11
1.891539153915391353e+03,1.891539153915391353e+03,4.029402940294028923e+01,4.029402940294028923e+01,7.452595980999861101e-11
1.891809180918091670e+03,1.891809180918091670e+03,4.029882988298830071e+01,4.029882988298830071e+01,7.453656206184459911e-11
1.892079207920791760e+03,1.892079207920791760e+03,4.030363036303630508e+01,4.030363036303630508e+01,7.454716431369058720e-11
1.892349234923492304e+03,1.892349234923492304e+03,4.030843084308430235e+01,4.030843084308430235e+01,7.455776656553658822e-11
1.892619261926192394e+03,1.892619261926192394e+03,4.031323132313231383e+01,4.031323132313231383e+01,7.456836881738257632e-11
1.892889288928892711e+03,1.892889288928892711e+03,4.031803180318031821e+01,4.031803180318031821e+01,7.457897106922856442e-11
1.893159315931593028e+03,1.893159315931593028e+03,4.032283228322831548e+01,4.032283228322831548e+01,7.458957332107453959e-11
1.893429342934293345e+03,1.893429342934293345e+03,4.032763276327632695e+01,4.032763276327632695e+01,7.460017557292054061e-11
1.893699369936993435e+03,1.893699369936993435e+03,4.033243324332433133e+01,4.033243324332433133e+01,7.461077782476652871e-11
1.893969396939693979e+03,1.893969396939693979e+03,4.033723372337232860e+01,4.033723372337232860e+01,7.462138007661251680e-11
1.894239423942394069e+03,1.894239423942394069e+03,4.034203420342034008e+01,4.034203420342034008e+01,7.463198232845850490e-11
1.894509450945094386e+03,1.894509450945094386e+03,4.034683468346834445e+01,4.034683468346834445e+01,7.464258458030449300e-11
1.894779477947794476e+03,1.894779477947794476e+03,4.035163516351634172e+01,4.035163516351634172e+01,7.465318683215049402e-11
1.895049504950495020e+03,1.895049504950495020e+03,4.035643564356436030e+01,4.035643564356436030e+01,7.466378908399645627e-11
1.895319531953195110e+03,1.895319531953195110e+03,4.036123612361235757e+01,4.036123612361235757e+01,7.467439133584245729e-11
1.895589558955895427e+03,1.895589558955895427e+03,4.036603660366036905e+01,4.036603660366036905e+01,7.468499358768845831e-11
1.895859585958595744e+03,1.895859585958595744e+03,4.037083708370837343e+01,4.037083708370837343e+01,7.469559583953443348e-11
1.896129612961296061e+03,1.896129612961296061e+03,4.037563756375637070e+01,4.037563756375637070e+01,7.470619809138044743e-11
1.896399639963996151e+03,1.896399639963996151e+03,4.038043804380438218e+01,4.038043804380438218e+01,7.471680034322640967e-11
1.896669666966696695e+03,1.896669666966696695e+03,4.038523852385238655e+01,4.038523852385238655e+01,7.472740259507242362e-11
1.896939693969396785e+03,1.896939693969396785e+03,4.039003900390038382e+01,4.039003900390038382e+01,7.473800484691841172e-11
1.897209720972097102e+03,1.897209720972097102e+03,4.039483948394839530e+01,4.039483948394839530e+01,7.474860709876439981e-11
1.897479747974797192e+03,1.897479747974797192e+03,4.039963996399639967e+01,4.039963996399639967e+01,7.475920935061037499e-11
1.897749774977497736e+03,1.897749774977497736e+03,4.040444044404439694e+01,4.040444044404439694e+01,7.476981160245636308e-11
1.898019801980197826e+03,1.898019801980197826e+03,4.040924092409241553e+01,4.040924092409241553e+01,7.478041385430236410e-11
1.898289828982898143e+03,1.898289828982898143e+03,4.041404140414041279e+01,4.041404140414041279e+01,7.479101610614836513e-11
1.898559855985598460e+03,1.898559855985598460e+03,4.041884188418841006e+01,4.041884188418841006e+01,7.480161835799434030e-11
1.898829882988298777e+03,1.898829882988298777e+03,4.042364236423642865e+01,4.042364236423642865e+01,7.481222060984034132e-11
1.899099909990998867e+03,1.899099909990998867e+03,4.042844284428442592e+01,4.042844284428442592e+01,7.482282286168631649e-11
1.899369936993699412e+03,1.899369936993699412e+03,4.043324332433243029e+01,4.043324332433243029e+01,7.483342511353231751e-11
1.899639963996399501e+03,1.899639963996399501e+03,4.043804380438044177e+01,4.043804380438044177e+01,7.484402736537831853e-11
1.899909990999099819e+03,1.899909990999099819e+03,4.044284428442843904e+01,4.044284428442843904e+01,7.485462961722428078e-11
1.900180018001799908e+03,1.900180018001799908e+03,4.044764476447644341e+01,4.044764476447644341e+01,7.486523186907028180e-11
1.900450045004500453e+03,1.900450045004500453e+03,4.045244524452445489e+01,4.045244524452445489e+01,7.487583412091626990e-11
1.900720072007200542e+03,1.900720072007200542e+03,4.045724572457245216e+01,4.045724572457245216e+01,7.488643637276225800e-11
1.900990099009900860e+03,1.900990099009900860e+03,4.046204620462045654e+01,4.046204620462045654e+01,7.489703862460824609e-11
1.901260126012601177e+03,1.901260126012601177e+03,4.046684668466846801e+01,4.046684668466846801e+01,7.490764087645422127e-11
1.901530153015301494e+03,1.901530153015301494e+03,4.047164716471646528e+01,4.047164716471646528e+01,7.491824312830024814e-11
1.901800180018001583e+03,1.901800180018001583e+03,4.047644764476448387e+01,4.047644764476448387e+01,7.492884538014621038e-11
1.902070207020702355e+03,1.902070207020702355e+03,4.048124812481248114e+01,4.048124812481248114e+01,7.493944763199222433e-11
1.902340234023402218e+03,1.902340234023402218e+03,4.048604860486047841e+01,4.048604860486047841e+01,7.495004988383819950e-11
1.902610261026102535e+03,1.902610261026102535e+03,4.049084908490849699e+01,4.049084908490849699e+01,7.496065213568418760e-11
1.902880288028802624e+03,1.902880288028802624e+03,4.049564956495649426e+01,4.049564956495649426e+01,7.497125438753017569e-11
1.903150315031503396e+03,1.903150315031503396e+03,4.050045004500449863e+01,4.050045004500449863e+01,7.498185663937618964e-11
1.903420342034203259e+03,1.903420342034203259e+03,4.050525052505251011e+01,4.050525052505251011e+01,7.499245889122216481e-11
1.903690369036903576e+03,1.903690369036903576e+03,4.051005100510050738e+01,4.051005100510050738e+01,7.500306114306813999e-11
1.903960396039604120e+03,1.903960396039604120e+03,4.051485148514851176e+01,4.051485148514851176e+01,7.501366339491415393e-11
1.904230423042304437e+03,1.904230423042304437e+03,4.051965196519652324e+01,4.051965196519652324e+01,7.502426564676014203e-11
1.904500450045004300e+03,1.904500450045004300e+03,4.052445244524452050e+01,4.052445244524452050e+01,7.503486789860611720e-11
1.904770477047704617e+03,1.904770477047704617e+03,4.052925292529252488e+01,4.052925292529252488e+01,7.504547015045210530e-11
1.905040504050404934e+03,1.905040504050404934e+03,4.053405340534053636e+01,4.053405340534053636e+01,7.505607240229809339e-11
1.905310531053105478e+03,1.905310531053105478e+03,4.053885388538853363e+01,4.053885388538853363e+01,7.506667465414409441e-11
