Copper Capacitance (F),Graphene Capacitance (F),Final Capacitance (F)
5.4e-11,4.300546507187112e-11,2.393983794789765e-11
5.4e-11,4.301606732371711e-11,2.3943123026518128e-11
5.4e-11,4.3026669575563097e-11,2.394640738720752e-11
5.4e-11,4.3037271827409085e-11,2.3949691030201154e-11
5.4e-11,4.304787407925507e-11,2.3952973955734253e-11
5.4e-11,4.3058476331101074e-11,2.3956256164041933e-11
5.4e-11,4.3069078582947055e-11,2.39595376553592e-11
5.4e-11,4.307968083479305e-11,2.3962818429920973e-11
5.4e-11,4.309028308663904e-11,2.396609848796206e-11
5.4e-11,4.3100885338485013e-11,2.3969377829717163e-11
5.4e-11,4.311148759033102e-11,2.39726564554209e-11
5.4e-11,4.312208984217701e-11,2.397593436530775e-11
5.4e-11,4.3132692094023e-11,2.397921155961213e-11
5.4e-11,4.314329434586899e-11,2.398248803856833e-11
5.4e-11,4.3153896597714967e-11,2.398576380241054e-11
5.4e-11,4.316449884956097e-11,2.398903885137287e-11
5.4e-11,4.317510110140696e-11,2.399231318568929e-11
5.4e-11,4.3185703353252944e-11,2.3995586805593696e-11
5.4e-11,4.3196305605098945e-11,2.3998859711319872e-11
5.4e-11,4.320690785694492e-11,2.4002131903101505e-11
5.4e-11,4.32175101087909e-11,2.4005403381172173e-11
5.4e-11,4.322811236063692e-11,2.400867414576537e-11
5.4e-11,4.32387146124829e-11,2.4011944197114446e-11
5.4e-11,4.3249316864328885e-11,2.4015213535452704e-11
5.4e-11,4.3259919116174873e-11,2.4018482161013308e-11
5.4e-11,4.327052136802086e-11,2.4021750074029334e-11
5.4e-11,4.3281123619866856e-11,2.4025017274733748e-11
5.4e-11,4.329172587171284e-11,2.4028283763359422e-11
5.4e-11,4.330232812355883e-11,2.403154954013913e-11
5.4e-11,4.3312930375404814e-11,2.4034814605305534e-11
5.4e-11,4.332353262725081e-11,2.4038078959091202e-11
5.4e-11,4.3334134879096784e-11,2.4041342601728592e-11
5.4e-11,4.334473713094279e-11,2.4044605533450083e-11
5.4e-11,4.335533938278877e-11,2.404786775448792e-11
5.4e-11,4.336594163463477e-11,2.405112926507427e-11
5.4e-11,4.337654388648076e-11,2.4054390065441193e-11
5.4e-11,4.338714613832674e-11,2.4057650155820642e-11
5.4e-11,4.339774839017274e-11,2.406090953644449e-11
5.4e-11,4.3408350642018726e-11,2.4064168207544473e-11
5.4e-11,4.341895289386472e-11,2.406742616935226e-11
5.4e-11,4.34295551457107e-11,2.4070683422099398e-11
5.4e-11,4.34401573975567e-11,2.4073939966017356e-11
5.4e-11,4.3450759649402685e-11,2.407719580133747e-11
5.4e-11,4.346136190124868e-11,2.4080450928291e-11
5.4e-11,4.3471964153094674e-11,2.40837053471091e-11
5.4e-11,4.3482566404940656e-11,2.408695905802281e-11
5.4e-11,4.349316865678664e-11,2.4090212061263094e-11
5.4e-11,4.350377090863263e-11,2.4093464357060803e-11
5.4e-11,4.351437316047863e-11,2.409671594564668e-11
5.4e-11,4.352497541232461e-11,2.4099966827251375e-11
5.4e-11,4.353557766417061e-11,2.4103217002105445e-11
5.4e-11,4.354617991601659e-11,2.4106466470439328e-11
5.4e-11,4.355678216786257e-11,2.4109715232483378e-11
5.4e-11,4.356738441970857e-11,2.4112963288467848e-11
5.4e-11,4.357798667155457e-11,2.4116210638622888e-11
5.4e-11,4.358858892340056e-11,2.4119457283178542e-11
5.4e-11,4.359919117524654e-11,2.412270322236475e-11
5.4e-11,4.360979342709252e-11,2.4125948456411377e-11
5.4e-11,4.362039567893852e-11,2.4129192985548167e-11
5.4e-11,4.363099793078452e-11,2.413243681000477e-11
5.4e-11,4.3641600182630497e-11,2.4135679930010727e-11
5.4e-11,4.3652202434476485e-11,2.4138922345795502e-11
5.4e-11,4.366280468632248e-11,2.414216405758844e-11
5.4e-11,4.3673406938168474e-11,2.414540506561878e-11
5.4e-11,4.368400919001447e-11,2.414864537011569e-11
5.4e-11,4.3694611441860457e-11,2.415188497130821e-11
5.4e-11,4.370521369370643e-11,2.4155123869425295e-11
5.4e-11,4.3715815945552426e-11,2.4158362064695804e-11
5.4e-11,4.3726418197398414e-11,2.4161599557348483e-11
5.4e-11,4.3737020449244415e-11,2.4164836347612e-11
5.4e-11,4.37476227010904e-11,2.4168072435714888e-11
5.4e-11,4.375822495293639e-11,2.417130782188562e-11
5.4e-11,4.376882720478237e-11,2.4174542506352544e-11
5.4e-11,4.377942945662837e-11,2.4177776489343923e-11
5.4e-11,4.379003170847436e-11,2.4181009771087917e-11
5.4e-11,4.380063396032036e-11,2.4184242351812584e-11
5.4e-11,4.381123621216634e-11,2.4187474231745872e-11
5.4e-11,4.3821838464012327e-11,2.419070541111567e-11
5.4e-11,4.383244071585832e-11,2.4193935890149723e-11
5.3e-11,4.38430429677043e-11,2.3994302596039254e-11
5.3e-11,4.385364521955031e-11,2.3997477754889992e-11
5.3e-11,4.3864247471396285e-11,2.4000652218668303e-11
5.4e-11,4.387484972324228e-11,2.420685080748033e-11
5.4e-11,4.3885451975088255e-11,2.4210077788248668e-11
5.4e-11,4.3896054226934256e-11,2.4213304070045784e-11
5.4e-11,4.3906656478780244e-11,2.4216529653098735e-11
5.4e-11,4.391725873062623e-11,2.4219754537634506e-11
5.4e-11,4.3927860982472233e-11,2.4222978723879973e-11
5.4e-11,4.3938463234318215e-11,2.4226202212061907e-11
5.4e-11,4.3949065486164197e-11,2.4229425002406993e-11
5.4e-11,4.39596677380102e-11,2.4232647095141823e-11
5.4e-11,4.397026998985619e-11,2.4235868490492866e-11
5.4e-11,4.398087224170217e-11,2.423908918868651e-11
5.4e-11,4.399147449354816e-11,2.4242309189949055e-11
5.4e-11,4.4002076745394157e-11,2.4245528494506685e-11
5.4e-11,4.4012678997240145e-11,2.4248747102585483e-11
5.4e-11,4.4023281249086126e-11,2.425196501441145e-11
5.4e-11,4.403388350093213e-11,2.4255182230210497e-11
5.4e-11,4.404448575277812e-11,2.4258398750208408e-11
5.4e-11,4.40550880046241e-11,2.4261614574630875e-11
5.4e-11,4.40656902564701e-11,2.4264829703703528e-11
5.4e-11,4.407629250831608e-11,2.4268044137651855e-11
5.4e-11,4.408689476016208e-11,2.427125787670127e-11
5.4e-11,4.409749701200806e-11,2.427447092107708e-11
5.4e-11,4.410809926385406e-11,2.4277683271004505e-11
5.4e-11,4.4118701515700045e-11,2.4280894926708656e-11
5.4e-11,4.4129303767546014e-11,2.4284105888414558e-11
5.4e-11,4.413990601939202e-11,2.4287316156347136e-11
5.4e-11,4.4150508271238016e-11,2.4290525730731208e-11
5.4e-11,4.416111052308399e-11,2.429373461179149e-11
5.4e-11,4.417171277492999e-11,2.429694279975264e-11
5.4e-11,4.418231502677597e-11,2.430015029483917e-11
5.4e-11,4.419291727862197e-11,2.430335709727553e-11
5.4e-11,4.4203519530467943e-11,2.4306563207286047e-11
5.4e-11,4.421412178231394e-11,2.430976862509498e-11
5.4e-11,4.4224724034159926e-11,2.4312973350926462e-11
5.4e-11,4.423532628600593e-11,2.431617738500455e-11
5.4e-11,4.424592853785192e-11,2.4319380727553193e-11
5.4e-11,4.42565307896979e-11,2.4322583378796238e-11
5.4e-11,4.4267133041543885e-11,2.4325785338957456e-11
5.4e-11,4.4277735293389886e-11,2.432898660826051e-11
5.5e-11,4.4288337545235874e-11,2.4533179074311652e-11
5.5e-11,4.4298939797081856e-11,2.453643204870454e-11
5.5e-11,4.430954204892785e-11,2.4539684328524618e-11
5.5e-11,4.432014430077384e-11,2.4542935913994327e-11
5.5e-11,4.433074655261984e-11,2.4546186805335995e-11
5.5e-11,4.434134880446582e-11,2.454943700277187e-11
5.5e-11,4.4351951056311815e-11,2.45526865065241e-11
5.5e-11,4.436255330815779e-11,2.455593531681473e-11
5.5e-11,4.437315556000379e-11,2.455918343386574e-11
5.5e-11,4.4383757811849786e-11,2.456243085789898e-11
5.5e-11,4.4394360063695774e-11,2.4565677589136222e-11
5.5e-11,4.440496231554176e-11,2.4568923627799138e-11
5.5e-11,4.4415564567387744e-11,2.457216897410931e-11
5.5e-11,4.442616681923375e-11,2.4575413628288232e-11
5.5e-11,4.4436769071079727e-11,2.457865759055728e-11
5.5e-11,4.444737132292573e-11,2.4581900861137765e-11
5.5e-11,4.445797357477172e-11,2.4585143440250884e-11
5.5e-11,4.44685758266177e-11,2.458838532811774e-11
5.5e-11,4.4479178078463686e-11,2.4591626524959355e-11
5.5e-11,4.4489780330309687e-11,2.459486703099665e-11
5.5e-11,4.450038258215568e-11,2.4598106846450447e-11
5.5e-11,4.4510984834001656e-11,2.460134597154147e-11
5.5e-11,4.4521587085847644e-11,2.4604584406490374e-11
5.5e-11,4.453218933769364e-11,2.4607822151517687e-11
5.5e-11,4.4542791589539634e-11,2.461105920684387e-11
5.5e-11,4.455339384138562e-11,2.4614295572689266e-11
5.5e-11,4.4563996093231616e-11,2.4617531249274152e-11
5.5e-11,4.457459834507759e-11,2.462076623681868e-11
5.5e-11,4.458520059692357e-11,2.4624000535542933e-11
5.5e-11,4.4595802848769593e-11,2.4627234145666903e-11
5.5e-11,4.460640510061557e-11,2.4630467067410452e-11
5.5e-11,4.4617007352461557e-11,2.463369930099339e-11
5.5e-11,4.462760960430755e-11,2.463693084663541e-11
5.5e-11,4.4638211856153526e-11,2.4640161704556125e-11
5.5e-11,4.464881410799953e-11,2.464339187497504e-11
5.5e-11,4.465941635984553e-11,2.4646621358111582e-11
5.5e-11,4.467001861169151e-11,2.464985015418507e-11
5.5e-11,4.4680620863537485e-11,2.465307826341474e-11
5.5e-11,4.469122311538348e-11,2.465630568601973e-11
5.5e-11,4.4701825367229474e-11,2.4659532422219093e-11
5.5e-11,4.471242761907546e-11,2.4662758472231768e-11
5.5e-11,4.472302987092146e-11,2.4665983836276625e-11
5.5e-11,4.4733632122767445e-11,2.4669208514572434e-11
5.5e-11,4.474423437461343e-11,2.467243250733786e-11
5.5e-11,4.475483662645941e-11,2.4675655814791478e-11
5.5e-11,4.476543887830542e-11,2.4678878437151804e-11
5.5e-11,4.477604113015141e-11,2.4682100374637204e-11
5.5e-11,4.478664338199739e-11,2.4685321627465994e-11
5.5e-11,4.4797245633843387e-11,2.4688542195856377e-11
5.5e-11,4.480784788568937e-11,2.469176208002647e-11
5.5e-11,4.4818450137535376e-11,2.469498128019431e-11
5.5e-11,4.482905238938136e-11,2.4698199796577815e-11
5.5e-11,4.483965464122735e-11,2.470141762939483e-11
5.5e-11,4.485025689307333e-11,2.470463477886309e-11
5.5e-11,4.486085914491932e-11,2.470785124520026e-11
5.5e-11,4.4871461396765303e-11,2.47110670286239e-11
5.5e-11,4.488206364861131e-11,2.471428212935148e-11
5.5e-11,4.4892665900457286e-11,2.4717496547600375e-11
5.4e-11,4.490326815230328e-11,2.451664667430819e-11
5.4e-11,4.491387040414928e-11,2.45198068978031e-11
5.4e-11,4.492447265599526e-11,2.4522966443902724e-11
5.4e-11,4.4935074907841264e-11,2.4526125312824855e-11
5.4e-11,4.494567715968724e-11,2.452928350478715e-11
5.4e-11,4.4956279411533234e-11,2.4532441020007233e-11
5.4e-11,4.4966881663379216e-11,2.4535597858702567e-11
5.4e-11,4.4977483915225217e-11,2.4538754021090587e-11
5.4e-11,4.49880861670712e-11,2.4541909507388585e-11
5.4e-11,4.499868841891719e-11,2.4545064317813776e-11
5.4e-11,4.500929067076318e-11,2.4548218452583297e-11
5.4e-11,4.5019892922609175e-11,2.455137191191417e-11
5.4e-11,4.503049517445516e-11,2.4554524696023332e-11
5.4e-11,4.504109742630115e-11,2.4557676805127638e-11
5.4e-11,4.5051699678147146e-11,2.456082823944383e-11
5.4e-11,4.506230192999313e-11,2.4563978999188575e-11
5.5e-11,4.507290418183911e-11,2.4772037448784594e-11
5.5e-11,4.5083506433685104e-11,2.4775239619483637e-11
5.5e-11,4.5094108685531086e-11,2.477844111181667e-11
5.5e-11,4.510471093737708e-11,2.4781641925999248e-11
5.5e-11,4.511531318922309e-11,2.4784842062246815e-11
5.5e-11,4.5125915441069056e-11,2.4788041520774712e-11
5.5e-11,4.5136517692915044e-11,2.4791240301798234e-11
5.5e-11,4.5147119944761045e-11,2.4794438405532545e-11
5.5e-11,4.5157722196607034e-11,2.479763583219272e-11
5.5e-11,4.5168324448453035e-11,2.4800832581993765e-11
5.5e-11,4.517892670029901e-11,2.480402865515057e-11
5.5e-11,4.5189528952145004e-11,2.4807224051877963e-11
5.5e-11,4.520013120399099e-11,2.4810418772390652e-11
5.5e-11,4.5210733455836974e-11,2.4813612816903266e-11
5.5e-11,4.5221335707682975e-11,2.481680618563036e-11
5.5e-11,4.5231937959528957e-11,2.4819998878786356e-11
5.5e-11,4.524254021137495e-11,2.4823190896585636e-11
5.5e-11,4.525314246322095e-11,2.4826382239242455e-11
5.5e-11,4.526374471506693e-11,2.4829572906970986e-11
5.5e-11,4.527434696691292e-11,2.483276289998532e-11
5.5e-11,4.5284949218758917e-11,2.483595221849945e-11
5.5e-11,4.52955514706049e-11,2.4839140862727284e-11
5.5e-11,4.5306153722450886e-11,2.4842328832882625e-11
5.5e-11,4.531675597429688e-11,2.4845516129179213e-11
5.5e-11,4.532735822614287e-11,2.484870275183067e-11
5.5e-11,4.5337960477988864e-11,2.4851888701050544e-11
5.5e-11,4.5348562729834845e-11,2.485507397705228e-11
5.5e-11,4.535916498168084e-11,2.4858258580049255e-11
5.5e-11,4.536976723352682e-11,2.486144251025472e-11
5.5e-11,4.5380369485372816e-11,2.486462576788188e-11
5.5e-11,4.539097173721882e-11,2.4867808353143813e-11
5.5e-11,4.54015739890648e-11,2.4870990266253526e-11
5.5e-11,4.541217624091079e-11,2.487417150742393e-11
5.5e-11,4.542277849275678e-11,2.4877352076867845e-11
5.5e-11,4.543338074460277e-11,2.4880531974798013e-11
5.5e-11,4.544398299644875e-11,2.488371120142706e-11
5.5e-11,4.5454585248294746e-11,2.488688975696756e-11
5.5e-11,4.5465187500140734e-11,2.4890067641631956e-11
5.5e-11,4.547578975198673e-11,2.4893244855632633e-11
5.5e-11,4.5486392003832716e-11,2.4896421399181875e-11
5.5e-11,4.5496994255678704e-11,2.489959727249187e-11
5.5e-11,4.550759650752469e-11,2.4902772475774727e-11
5.5e-11,4.551819875937069e-11,2.490594700924246e-11
5.5e-11,4.552880101121668e-11,2.4909120873106996e-11
5.5e-11,4.553940326306266e-11,2.491229406758017e-11
5.5e-11,4.555000551490864e-11,2.4915466592873723e-11
5.5e-11,4.556060776675464e-11,2.491863844919933e-11
5.5e-11,4.557121001860064e-11,2.4921809636768547e-11
5.5e-11,4.558181227044663e-11,2.4924980155792856e-11
5.5e-11,4.5592414522292617e-11,2.4928150006483642e-11
5.5e-11,4.56030167741386e-11,2.4931319189052207e-11
5.5e-11,4.561361902598459e-11,2.4934487703709773e-11
5.5e-11,4.562422127783058e-11,2.4937655550667453e-11
5.5e-11,4.5634823529676575e-11,2.4940822730136287e-11
5.5e-11,4.564542578152257e-11,2.4943989242327215e-11
5.5e-11,4.565602803336855e-11,2.4947155087451096e-11
5.5e-11,4.5666630285214533e-11,2.495032026571869e-11
5.5e-11,4.567723253706054e-11,2.4953484777340696e-11
5.5e-11,4.568783478890653e-11,2.495664862252768e-11
5.5e-11,4.569843704075251e-11,2.4959811801490158e-11
5.5e-11,4.570903929259849e-11,2.4962974314438533e-11
5.5e-11,4.5719641544444487e-11,2.4966136161583136e-11
5.5e-11,4.573024379629048e-11,2.4969297343134203e-11
5.5e-11,4.574084604813648e-11,2.497245785930188e-11
5.5e-11,4.5751448299982464e-11,2.4975617710296215e-11
5.5e-11,4.5762050551828446e-11,2.4978776896327188e-11
5.5e-11,4.577265280367444e-11,2.498193541760468e-11
5.5e-11,4.578325505552042e-11,2.4985093274338486e-11
5.5e-11,4.5793857307366416e-11,2.4988250466738306e-11
5.5e-11,4.580445955921242e-11,2.4991406995013756e-11
5.5e-11,4.58150618110584e-11,2.499456285937437e-11
5.5e-11,4.5825664062904394e-11,2.4997718060029588e-11
5.5e-11,4.5836266314750375e-11,2.500087259718876e-11
5.5e-11,4.5846868566596376e-11,2.500402647106115e-11
5.5e-11,4.5857470818442364e-11,2.5007179681855935e-11
5.5e-11,4.5868073070288346e-11,2.5010332229782202e-11
5.5e-11,4.5878675322134334e-11,2.501348411504896e-11
5.5e-11,4.588927757398033e-11,2.5016635337865108e-11
5.5e-11,4.589987982582631e-11,2.501978589843948e-11
5.5e-11,4.591048207767232e-11,2.5022935796980813e-11
5.5e-11,4.592108432951829e-11,2.5026085033697747e-11
5.5e-11,4.593168658136429e-11,2.502923360879886e-11
5.6e-11,4.594228883321026e-11,2.5237496667051785e-11
5.6e-11,4.595289108505626e-11,2.5240695711279747e-11
5.4e-11,4.596349333690226e-11,2.4829350769361947e-11
5.4e-11,4.597409558874824e-11,2.483244431642364e-11
5.4e-11,4.598469784059424e-11,2.483553720741365e-11
5.5e-11,4.5995300092440216e-11,2.5048111177141496e-11
5.5e-11,4.600590234428621e-11,2.5051255126764173e-11
5.5e-11,4.6016504596132205e-11,2.505439841643636e-11
5.5e-11,4.60271068479782e-11,2.505754104636584e-11
5.5e-11,4.6037709099824175e-11,2.5060683016760284e-11
5.5e-11,4.6048311351670156e-11,2.5063824327827308e-11
5.5e-11,4.605891360351616e-11,2.506696497977442e-11
5.5e-11,4.606951585536215e-11,2.5070104972809054e-11
5.5e-11,4.608011810720815e-11,2.507324430713854e-11
5.5e-11,4.609072035905413e-11,2.507638298297013e-11
5.5e-11,4.6101322610900116e-11,2.5079521000510994e-11
5.5e-11,4.61119248627461e-11,2.5082658359968205e-11
5.5e-11,4.612252711459209e-11,2.508579506154876e-11
5.5e-11,4.613312936643809e-11,2.5088931105459567e-11
5.5e-11,4.614373161828409e-11,2.5092066491907432e-11
5.5e-11,4.6154333870130063e-11,2.509520122109909e-11
5.5e-11,4.616493612197606e-11,2.5098335293241202e-11
5.5e-11,4.617553837382204e-11,2.51014687085403e-11
5.5e-11,4.6186140625668034e-11,2.510460146720287e-11
5.5e-11,4.619674287751404e-11,2.51077335694353e-11
5.5e-11,4.6207345129360017e-11,2.511086501544388e-11
5.5e-11,4.6217947381206e-11,2.511399580543482e-11
5.5e-11,4.6228549633052e-11,2.511712593961426e-11
5.5e-11,4.6239151884897994e-11,2.5120255418188223e-11
5.5e-11,4.624975413674398e-11,2.5123384241362674e-11
5.5e-11,4.626035638858997e-11,2.512651240934347e-11
5.5e-11,4.627095864043595e-11,2.5129639922336397e-11
5.5e-11,4.6281560892281946e-11,2.5132766780547147e-11
5.5e-11,4.6292163144127934e-11,2.513589298418133e-11
5.5e-11,4.6302765395973935e-11,2.513901853344447e-11
5.5e-11,4.631336764781992e-11,2.5142143428542e-11
5.5e-11,4.632396989966591e-11,2.5145267669679275e-11
5.5e-11,4.6334572151511893e-11,2.5148391257061543e-11
5.5e-11,4.634517440335789e-11,2.5151514190894005e-11
5.5e-11,4.635577665520386e-11,2.515463647138173e-11
5.5e-11,4.636637890704986e-11,2.515775809872975e-11
5.5e-11,4.637698115889586e-11,2.5160879073142968e-11
5.5e-11,4.6387583410741847e-11,2.516399939482623e-11
5.6e-11,4.639818566258784e-11,2.5374457372385186e-11
5.6e-11,4.640878791443382e-11,2.5377627995946603e-11
5.6e-11,4.641939016627982e-11,2.538079796307472e-11
5.6e-11,4.64299924181258e-11,2.538396727397336e-11
5.6e-11,4.64405946699718e-11,2.5387135928846292e-11
5.6e-11,4.6451196921817775e-11,2.539030392789716e-11
5.6e-11,4.646179917366377e-11,2.5393471271329574e-11
5.6e-11,4.6472401425509764e-11,2.5396637959347015e-11
5.6e-11,4.648300367735576e-11,2.5399803992152913e-11
5.6e-11,4.649360592920174e-11,2.5402969369950586e-11
5.6e-11,4.6504208181047735e-11,2.5406134092943284e-11
5.6e-11,4.6514810432893717e-11,2.540929816133418e-11
5.6e-11,4.65254126847397e-11,2.5412461575326338e-11
5.6e-11,4.653601493658569e-11,2.541562433512277e-11
5.6e-11,4.654661718843169e-11,2.5418786440926372e-11
5.6e-11,4.655721944027768e-11,2.5421947892939976e-11
5.6e-11,4.656782169212367e-11,2.5425108691366328e-11
5.6e-11,4.657842394396966e-11,2.542826883640809e-11
5.6e-11,4.6589026195815646e-11,2.5431428328267825e-11
5.6e-11,4.659962844766164e-11,2.5434587167148042e-11
5.6e-11,4.661023069950764e-11,2.543774535325114e-11
5.6e-11,4.662083295135362e-11,2.5440902886779433e-11
5.6e-11,4.66314352031996e-11,2.544405976793518e-11
5.6e-11,4.66420374550456e-11,2.544721599692054e-11
5.6e-11,4.66526397068916e-11,2.545037157393758e-11
5.6e-11,4.666324195873758e-11,2.5453526499188277e-11
5.6e-11,4.667384421058357e-11,2.5456680772874552e-11
5.6e-11,4.668444646242956e-11,2.5459834395198233e-11
5.6e-11,4.6695048714275534e-11,2.5462987366361047e-11
5.6e-11,4.6705650966121535e-11,2.5466139686564662e-11
5.6e-11,4.6716253217967536e-11,2.5469291356010656e-11
5.6e-11,4.672685546981352e-11,2.54724423749005e-11
5.6e-11,4.673745772165949e-11,2.5475592743435613e-11
5.6e-11,4.674805997350549e-11,2.5478742461817324e-11
5.6e-11,4.675866222535149e-11,2.5481891530246872e-11
5.6e-11,4.6769264477197476e-11,2.548503994892541e-11
5.6e-11,4.677986672904348e-11,2.5488187718054016e-11
5.6e-11,4.6790468980889446e-11,2.5491334837833676e-11
5.6e-11,4.680107123273545e-11,2.5494481308465314e-11
5.6e-11,4.681167348458143e-11,2.5497627130149738e-11
5.6e-11,4.6822275736427436e-11,2.5500772303087712e-11
5.6e-11,4.6832877988273424e-11,2.550391682747988e-11
5.6e-11,4.68434802401194e-11,2.5507060703526818e-11
5.6e-11,4.6854082491965394e-11,2.551020393142904e-11
5.6e-11,4.6864684743811376e-11,2.551334651138694e-11
5.6e-11,4.687528699565737e-11,2.5516488443600856e-11
5.6e-11,4.688588924750336e-11,2.551962972827104e-11
5.6e-11,4.689649149934936e-11,2.5522770365597648e-11
5.6e-11,4.690709375119534e-11,2.5525910355780762e-11
5.6e-11,4.691769600304132e-11,2.552904969902039e-11
5.6e-11,4.692829825488731e-11,2.553218839551645e-11
5.6e-11,4.693890050673331e-11,2.5535326445468768e-11
5.6e-11,4.6949502758579293e-11,2.5538463849077096e-11
5.6e-11,4.6960105010425294e-11,2.5541600606541124e-11
5.6e-11,4.697070726227127e-11,2.5544736718060417e-11
5.6e-11,4.6981309514117264e-11,2.5547872183834494e-11
5.6e-11,4.699191176596327e-11,2.5551007004062776e-11
5.6e-11,4.7002514017809247e-11,2.5554141178944603e-11
5.6e-11,4.701311626965524e-11,2.5557274708679235e-11
5.5e-11,4.7023718521501216e-11,2.5350031896137077e-11
5.5e-11,4.703432077334722e-11,2.5353112785260274e-11
5.5e-11,4.7044923025193206e-11,2.535619303418772e-11
5.5e-11,4.70555252770392e-11,2.535927264311896e-11
5.5e-11,4.70661275288852e-11,2.536235161225343e-11
5.5e-11,4.7076729780731176e-11,2.5365429941790477e-11
5.5e-11,4.708733203257716e-11,2.536850763192939e-11
5.5e-11,4.709793428442316e-11,2.5371584682869363e-11
